0,1,2
1,2,1
3,5,2
5,6,2
8,11,1
7,14,1
8,15,1
15,16,1
16,17,1
20,21,1
7,22,1
28,29,2
32,36,2
26,38,4
27,43,4
37,43,2
57,58,2
56,60,1
61,62,2
63,64,2
51,68,1
58,69,1
51,70,1
68,70,1
50,71,1
77,78,1
79,80,1
12,88,2
30,88,2
86,89,1
88,89,2
93,94,1
86,99,1
84,100,1
23,101,2
24,102,2
45,103,2
25,104,2
47,105,2
46,106,2
5,107,4
67,108,4
88,108,2
12,111,1
88,113,2
39,117,2
114,119,2
55,122,1
59,123,2
61,123,2
61,124,1
69,124,1
123,127,2
126,127,4
110,128,2
123,130,2
61,131,2
123,131,2
127,131,2
127,133,2
130,134,2
134,135,1
136,140,1
138,140,2
126,142,2
127,142,2
96,143,2
3,144,2
6,144,2
32,144,4
35,144,2
53,144,1
57,144,2
67,144,4
107,144,2
127,144,2
135,144,2
142,144,2
132,145,2
3,146,2
32,146,4
36,146,4
52,146,1
53,146,1
57,146,2
58,146,1
59,146,2
61,146,2
62,146,4
69,146,2
72,146,2
91,146,1
109,146,2
124,146,1
127,146,2
142,146,2
144,146,114
4,147,2
144,148,4
52,149,2
54,149,1
93,149,2
93,151,2
146,151,3
149,151,2
37,152,2
48,152,2
55,152,1
58,152,2
60,152,1
84,152,1
87,152,2
88,152,3
95,152,1
100,152,1
139,152,2
144,152,4
52,153,2
54,153,1
146,153,5
31,154,2
41,154,2
42,154,2
44,154,2
74,154,1
95,154,1
103,154,2
106,154,2
144,154,1
145,154,4
146,154,5
5,156,4
5,157,4
144,157,4
146,157,2
144,158,4
145,158,2
139,159,2
158,160,2
144,161,1
146,161,1
65,163,2
144,163,2
145,163,1
158,163,2
159,163,2
161,163,1
88,164,2
5,166,2
134,166,1
144,166,2
145,166,1
146,166,3
152,167,2
5,168,4
158,168,2
166,168,2
5,169,4
166,169,2
167,169,2
152,172,1
39,173,2
77,173,1
117,173,2
171,173,1
172,173,23
146,174,4
172,174,2
11,175,2
17,175,3
144,175,6
145,175,2
146,175,4
154,175,3
177,178,2
11,181,2
16,181,2
17,181,3
175,181,6
178,181,2
145,182,1
146,182,3
175,182,2
136,183,1
175,183,9
144,184,2
146,184,2
2,185,1
4,185,2
12,185,1
23,185,2
24,185,2
25,185,2
26,185,2
28,185,2
31,185,4
44,185,2
46,185,2
47,185,2
49,185,2
51,185,2
56,185,1
