0,1,2
126,274,2
49,260,2
134,298,2
194,216,3
185,218,1
144,317,1
69,144,2
239,243,1
144,197,4
201,219,1
144,157,4
345,407,2
54,425,1
94,185,1
185,412,2
185,380,1
87,185,7
230,364,1
230,450,1
144,184,2
185,286,2
183,436,1
162,237,2
434,436,1
146,429,2
221,425,2
154,297,31
185,329,2
131,187,2
129,229,2
78,185,2
185,395,1
52,146,1
146,421,2
142,146,2
145,166,1
144,161,1
191,292,2
423,424,2
146,321,2
391,426,2
44,154,2
146,403,2
146,257,1
367,407,1
126,334,2
124,144,1
31,75,2
146,369,1
185,313,2
127,204,2
208,451,2
185,388,2
281,384,2
144,375,3
244,425,4
29,89,2
120,156,2
178,185,2
228,431,2
335,425,1
227,435,2
65,185,1
80,228,1
185,317,1
185,210,2
203,212,2
297,381,2
266,297,1
284,374,2
88,211,2
107,144,2
172,425,2
27,228,2
154,425,4
19,351,2
72,145,2
146,163,1
198,407,2
17,175,3
237,411,2
187,227,1
185,193,1
226,412,2
144,389,2
152,185,7
183,294,2
2,242,2
204,407,14
55,432,1
190,226,2
107,359,2
375,426,2
29,226,2
228,435,2
136,140,1
56,249,2
211,390,2
30,185,2
108,268,2
142,228,2
63,412,2
407,434,1
173,290,2
50,446,1
154,263,1
366,389,2
210,228,2
144,299,2
258,294,2
50,358,2
146,389,2
184,233,1
70,185,3
0,228,2
426,438,1
325,326,2
185,312,1
146,151,3
216,407,2
53,144,1
146,236,2
263,413,1
59,144,2
5,158,4
184,232,1
184,452,4
100,277,1
227,242,2
173,185,2
222,281,2
183,187,2
54,153,1
43,229,2
5,166,2
38,228,2
32,389,2
95,154,1
166,167,2
154,183,3
228,229,48
226,420,2
134,204,1
148,428,1
181,185,2
297,393,2
88,115,2
305,426,2
227,405,2
6,98,2
386,430,1
204,228,2
125,145,2
175,301,2
12,185,1
152,310,2
298,425,2
284,373,7
109,146,2
237,378,1
247,407,2
389,425,2
102,154,2
152,384,2
62,407,4
117,185,2
18,353,2
