0,1,2
84,232,1
144,324,2
144,403,2
144,333,3
175,294,2
226,281,2
25,227,2
48,227,4
144,367,1
310,407,6
90,416,2
297,393,2
7,14,1
28,29,2
184,186,1
175,407,5
352,355,1
292,356,2
154,276,1
3,240,2
348,407,2
114,364,2
293,294,1
260,310,2
183,309,1
185,344,2
282,407,1
112,185,4
43,229,2
14,355,1
185,446,1
153,425,4
154,316,1
314,437,1
185,285,2
344,345,2
144,201,1
147,185,2
78,185,2
358,446,1
136,447,1
173,336,2
144,415,2
298,430,1
185,210,2
376,378,1
175,297,2
22,352,1
88,227,4
253,254,1
119,384,2
44,296,2
13,201,1
127,343,2
120,226,4
5,227,2
144,370,1
297,381,2
187,301,2
35,228,2
422,424,1
146,299,2
175,425,2
38,426,2
110,152,1
108,228,2
359,427,2
58,144,1
218,259,1
331,334,2
372,374,1
226,238,2
103,336,2
145,413,2
152,185,7
79,271,1
146,247,2
317,450,1
342,436,1
144,322,5
2,6,2
154,269,1
175,301,2
35,229,2
172,288,2
192,204,2
144,408,2
26,229,2
152,285,1
322,324,2
154,263,1
226,292,4
148,351,1
413,425,2
309,407,1
185,260,2
173,373,2
84,100,1
175,436,1
152,407,4
118,425,1
180,229,1
183,407,6
19,20,1
146,258,1
344,347,2
286,336,2
143,185,2
144,153,5
202,426,1
5,242,4
229,232,3
200,209,1
112,261,2
134,425,10
68,311,2
145,407,2
230,317,1
237,244,4
237,409,1
185,409,1
392,403,1
185,391,5
81,272,1
23,101,2
185,194,2
149,425,3
220,230,2
152,384,2
155,272,1
146,418,1
127,131,2
227,296,2
144,158,4
61,146,2
154,175,3
24,102,2
228,294,1
206,216,2
285,369,1
159,228,2
407,421,2
135,425,1
278,316,2
47,105,2
61,124,1
328,332,2
16,175,2
184,185,4
185,309,1
145,195,2
144,450,1
154,401,2
152,413,1
232,381,1
391,394,2
156,227,2
144,182,2
144,183,4
145,187,1
185,310,2
195,425,2
237,333,3
217,228,2
24,227,2
144,230,5
170,204,2
175,187,2
35,144,2
93,151,2
224,432,1
152,229,3
226,380,2
185,312,1
185,337,1
70,311,3
104,154,2
201,426,1
175,434,1
6,144,2
185,258,2
204,363,2
204,426,1
172,284,2
188,361,1
161,403,1
144,237,4
154,183,3
88,213,2
55,122,1
172,364,1
84,228,1
163,229,2
390,426,2
127,375,2
143,407,4
382,383,3
227,407,2
89,204,2
146,185,8
270,297,2
144,369,1
126,375,2
