0,1,2
389,407,2
11,248,1
299,430,1
97,431,2
102,226,2
80,82,1
205,206,2
152,407,4
144,328,4
365,389,2
6,67,2
237,377,1
57,59,2
218,259,1
110,189,1
16,175,2
134,406,2
80,185,1
12,111,1
172,369,1
190,296,2
11,175,2
97,228,2
17,175,3
7,14,1
95,219,1
144,230,5
124,207,1
185,340,1
226,238,2
105,226,2
186,362,1
88,204,25
135,407,2
226,435,2
31,391,2
198,229,4
227,281,2
176,329,2
185,417,1
126,274,2
101,401,2
339,382,2
333,368,1
230,303,1
260,407,2
35,144,2
389,425,2
73,341,2
145,230,1
192,223,2
175,436,1
438,439,2
67,226,2
87,210,1
201,230,3
0,206,2
144,341,1
411,428,2
110,230,1
146,243,3
161,403,1
124,204,1
178,181,2
79,155,1
226,227,73
40,185,2
127,407,2
107,144,2
46,227,2
285,369,1
128,185,2
187,230,3
185,344,2
304,399,1
30,185,2
201,441,1
392,403,1
27,185,2
146,196,2
171,229,1
134,207,1
66,407,1
154,408,1
175,187,2
185,446,1
342,436,1
204,227,5
149,425,3
172,373,2
145,146,19
371,397,2
134,298,2
173,288,2
28,226,2
152,391,2
200,219,1
230,244,2
13,204,1
345,425,1
269,394,2
173,185,2
423,424,2
297,408,1
6,227,2
96,97,2
27,226,2
196,425,2
19,20,1
3,242,2
163,228,2
146,437,2
144,398,2
242,377,1
182,185,2
185,430,3
30,88,2
165,426,1
145,187,1
173,291,2
317,450,1
100,425,1
88,170,2
22,352,1
171,173,1
230,450,1
145,175,2
98,219,2
138,140,2
54,149,1
91,145,1
185,187,4
173,401,2
227,296,2
41,185,2
185,419,2
185,338,1
407,450,1
39,172,2
222,281,2
173,395,1
77,172,1
185,194,2
176,229,1
80,232,1
297,391,3
262,396,2
199,216,2
172,308,2
49,226,2
146,310,2
139,159,2
152,275,2
147,185,2
271,299,2
102,308,2
377,378,1
129,228,2
9,299,2
215,272,1
154,336,2
114,119,2
230,338,1
175,181,6
40,76,2
185,341,1
142,204,2
153,407,3
207,425,4
297,316,1
144,205,2
64,226,2
209,219,1
46,185,2
28,75,2
193,218,1
9,385,2
142,407,2
307,374,1
114,295,2
58,69,1
135,247,2
87,220,2
426,438,1
88,89,2
24,288,2
121,197,2
229,284,2
185,314,1
3,5,2
134,146,1
211,390,2
311,372,1
230,451,2
272,425,1
200,201,1
260,310,2
146,317,1
173,373,2
217,227,2
127,375,2
46,106,2
