0,1,2
250,253,1
331,334,2
411,442,5
35,36,2
159,228,2
295,364,2
183,407,6
154,227,2
226,292,4
387,395,1
88,113,2
6,98,2
172,173,23
434,436,1
386,430,1
348,425,1
102,227,2
144,367,1
18,351,2
144,299,2
146,319,4
217,228,2
154,308,2
194,449,3
165,426,1
37,87,2
11,248,1
145,297,2
172,286,2
335,425,1
227,292,4
198,229,4
144,430,2
55,216,1
182,229,2
104,226,2
331,443,1
185,323,1
125,132,2
258,294,2
87,220,2
204,363,2
172,336,2
270,342,2
127,375,2
185,370,3
146,424,2
136,204,1
102,308,2
108,268,2
79,155,1
294,407,2
230,451,2
185,441,2
106,227,2
200,219,1
210,415,2
227,284,3
150,153,1
126,274,2
220,230,2
144,333,3
192,219,3
174,429,2
185,358,2
57,146,2
108,204,2
185,334,2
154,369,1
237,244,4
78,173,1
187,301,2
217,229,2
228,444,2
185,296,2
119,232,2
9,407,5
33,185,2
388,434,2
33,370,2
146,416,2
10,383,2
57,407,2
172,395,1
391,426,2
413,425,2
144,363,2
80,229,1
226,284,3
82,271,1
99,185,2
365,389,2
118,425,1
235,443,1
146,430,2
48,421,2
177,229,1
172,369,1
108,226,2
159,229,2
146,230,5
198,228,4
173,400,2
216,449,3
38,228,2
50,185,2
142,204,2
31,185,4
405,406,2
88,223,2
92,146,2
88,230,4
179,228,1
152,230,3
37,152,2
230,338,1
229,435,2
185,316,3
88,388,2
284,374,2
86,89,1
148,151,2
154,367,1
146,243,3
219,426,5
42,154,2
93,94,1
186,375,1
227,245,1
315,420,2
243,256,1
144,185,5
28,226,2
52,153,2
299,407,4
26,227,2
171,173,1
238,242,2
152,310,2
153,230,2
88,267,2
204,315,1
328,331,2
407,415,2
205,228,2
187,228,2
289,413,2
48,227,4
204,346,1
146,333,3
146,184,2
188,361,1
5,60,1
157,158,4
144,372,2
227,412,2
206,227,2
67,228,2
227,405,2
73,448,2
123,364,2
160,230,2
40,226,2
407,427,2
144,145,9
144,305,4
322,324,2
44,185,2
60,152,1
301,364,2
227,380,2
185,442,3
359,427,2
146,326,2
146,370,1
3,403,2
26,185,2
305,398,2
85,120,2
3,240,2
209,271,2
232,380,1
339,407,2
185,278,4
204,244,1
144,321,2
144,184,2
366,389,2
146,166,3
185,307,1
144,443,2
406,425,2
284,372,3
230,364,1
132,145,2
170,381,2
145,245,1
206,228,2
146,297,2
59,407,2
389,402,2
144,348,2
