0,1,2
126,536,1
366,122,1
1073,783,1
495,555,1
178,386,1
301,577,1
471,567,1
60,498,1
439,47,2
1124,792,1
192,122,1
839,1031,1
349,47,1
593,934,1
1063,707,1
695,713,1
444,376,1
1030,730,1
1106,801,2
945,1007,1
604,1007,1
840,605,1
517,418,1
742,245,1
537,339,1
508,119,1
322,96,1
98,792,1
611,891,1
1006,988,2
217,1008,1
743,1055,1
664,982,2
59,427,1
908,102,1
894,833,1
974,680,1
460,138,1
1177,1007,1
464,146,1
1116,767,1
1179,658,2
851,828,2
21,418,2
257,506,1
445,356,1
1084,590,1
212,567,1
321,473,1
478,154,1
1166,790,1
763,698,1
204,498,1
154,376,1
92,449,1
1129,841,1
1216,934,1
36,71,1
112,473,1
847,947,1
1151,749,1
467,769,1
1070,759,1
372,777,1
1139,752,1
1143,801,1
593,646,1
500,473,1
803,921,1
198,836,3
714,834,1
763,1200,1
915,741,1
1070,1165,1
439,308,1
127,497,1
1066,744,1
1030,100,1
540,53,1
1084,976,1
365,170,1
554,976,1
914,1080,1
945,1050,1
1072,605,1
1211,749,1
446,493,1
58,152,1
1079,1200,1
674,347,1
1206,839,1
412,450,1
847,834,1
1065,620,1
1116,648,1
695,1098,1
601,1080,1
883,1060,1
994,772,1
924,851,1
42,83,1
607,893,1
365,744,1
365,556,2
695,590,1
402,27,1
375,567,1
933,215,1
773,1069,1
1214,639,1
984,831,1
673,674,2
318,1007,1
673,1002,1
800,1193,1
673,1062,2
526,359,2
883,808,1
611,831,1
178,327,1
1014,595,1
1030,852,1
730,749,1
990,773,1
163,517,1
1129,1007,1
7,237,1
96,348,1
476,450,1
15,447,2
985,673,2
48,327,1
301,458,1
314,459,1
840,783,1
996,698,1
1129,1179,1
36,359,1
131,693,1
282,47,1
1181,632,1
945,744,1
908,5,1
399,217,1
9,442,1
709,923,1
600,776,1
945,604,1
1181,640,1
471,384,1
92,47,1
1200,608,1
967,590,1
6,497,1
599,749,1
372,817,1
648,923,1
413,95,1
190,351,1
1186,422,1
544,439,1
803,997,1
1167,882,1
885,592,1
471,10,1
807,673,2
1166,870,1
695,198,1
123,923,1
475,31,1
695,883,1
1174,672,1
969,674,2
1100,1007,1
1172,422,2
607,1120,1
13,146,1
