0,1,2
785,839,1
358,337,1
301,292,1
831,985,1
143,185,1
921,1144,1
167,428,1
471,281,1
21,446,2
338,126,1
419,146,1
358,75,1
945,1105,1
958,1019,1
203,317,1
42,384,1
1006,745,2
340,498,1
474,585,1
772,590,2
395,386,1
1214,832,1
443,486,1
335,442,1
272,47,1
1078,601,2
75,500,2
695,1097,1
936,1213,1
36,497,1
898,934,1
1156,878,1
670,1220,2
571,126,1
358,275,1
1214,917,1
526,839,1
686,1049,1
952,759,1
481,451,1
875,891,1
567,1031,1
1069,787,1
412,5,1
846,757,1
11,620,1
48,21,1
471,947,1
674,59,1
1190,1080,1
860,792,1
131,253,1
1046,100,1
1181,146,1
182,125,1
537,484,1
38,71,1
281,447,1
637,875,1
598,1080,1
715,1143,1
1084,693,1
458,473,1
1087,839,2
1065,870,1
896,80,1
716,769,1
616,749,1
593,100,1
327,376,1
204,83,1
445,430,1
670,693,1
311,473,1
799,875,1
104,517,1
834,1171,1
728,769,1
481,585,1
193,497,1
422,20,1
1030,891,1
383,451,1
803,620,1
53,23,1
1030,792,1
840,849,1
471,286,1
171,1214,1
1216,751,2
399,192,1
715,693,1
121,497,1
269,451,1
301,719,1
326,498,1
744,577,1
1076,698,1
1150,1200,1
457,187,1
1076,759,1
18,527,1
216,127,1
250,443,1
349,497,1
567,140,2
292,428,1
517,566,2
590,736,2
436,453,1
245,428,1
743,777,1
18,1007,1
500,253,1
1014,843,1
945,972,1
428,565,1
525,462,1
694,1031,1
365,108,1
830,934,1
695,528,1
827,839,1
526,498,2
457,341,2
1027,990,1
962,839,1
640,579,2
1151,672,1
1069,759,1
304,442,1
232,831,1
982,1169,1
935,1062,2
1089,899,1
1078,865,1
1144,253,1
1100,693,1
298,386,1
61,122,1
36,291,1
1079,122,1
301,294,1
178,237,1
1200,767,1
1045,923,1
599,768,1
1157,854,1
889,1200,1
412,462,1
954,843,1
11,146,2
678,976,1
154,498,1
118,554,1
474,364,1
1190,648,1
1172,947,1
680,889,2
616,988,1
133,197,1
1128,1154,1
92,376,1
42,317,1
1180,910,1
100,459,1
777,804,1
763,776,1
763,1169,1
607,821,1
763,317,1
1100,1080,1
380,583,1
942,1096,2
1019,778,1
845,798,1
825,640,1
83,31,1
696,620,1
57,442,1
1051,923,1
371,114,1
405,990,1
18,126,1
987,1088,1
232,656,1
255,122,1
743,1200,1
1131,592,1
204,364,1
922,567,1
885,776,1
742,1096,1
443,71,1
646,947,1
176,170,1
615,610,1
849,100,2
156,448,2
1181,838,1
911,607,1
52,138,1
1064,720,1
1084,923,1
481,471,2
389,497,1
300,497,1
982,641,1
122,31,1
526,428,2
715,849,1
836,673,3
458,53,1
501,138,1
83,358,2
372,585,1
146,283,2
181,462,1
1214,810,1
952,676,1
592,138,1
1169,749,1
883,893,1
718,1179,1
483,253,1
214,283,2
419,386,1
301,1080,1
402,122,1
118,27,1
355,327,1
829,1087,1
825,1106,1
544,497,1
402,47,1
628,776,1
445,152,1
651,730,1
911,942,1
650,760,1
207,565,1
1151,1080,1
412,1037,1
1166,640,1
894,673,1
892,1031,1
669,783,1
732,698,1
763,698,1
359,500,2
1154,807,1
674,498,1
1150,1007,1
945,839,1
392,327,1
1145,730,1
68,71,1
743,340,1
777,839,1
205,170,1
148,518,1
483,309,1
445,679,2
763,1126,1
590,834,1
327,473,1
795,1004,1
390,118,1
1157,923,1
736,1171,1
152,47,2
7,849,1
603,990,1
68,55,1
154,462,1
1101,795,1
109,74,1
1,372,1
73,36,1
1085,769,1
952,1037,1
75,1007,1
651,891,1
1124,843,1
636,1179,1
112,126,1
812,783,1
674,929,1
42,169,1
1013,1076,1
844,800,1
192,140,1
673,607,2
31,125,1
728,1060,1
481,21,1
48,152,1
225,495,1
48,536,1
346,309,1
61,283,2
743,1198,1
383,384,1
1155,1200,1
584,1007,1
206,47,1
163,360,1
61,451,1
508,308,1
719,1106,1
848,807,1
444,165,1
1171,422,1
365,384,2
931,673,2
1214,883,2
537,505,1
301,506,1
474,146,1
163,47,2
501,136,1
163,126,1
466,233,1
730,1179,1
1008,1108,1
182,554,1
481,156,1
98,138,1
640,100,1
945,708,1
335,253,1
1129,921,1
117,327,1
750,652,1
891,740,1
513,394,1
179,376,1
92,517,1
357,126,1
433,197,1
988,798,1
578,451,1
1128,982,1
192,404,1
436,269,1
1166,1011,1
47,506,1
445,47,1
386,27,1
412,83,1
1116,777,1
583,407,1
38,1069,1
358,498,1
1179,100,2
301,217,2
603,878,1
305,47,2
1207,934,1
599,769,1
436,311,1
457,441,1
1091,798,1
721,834,1
399,568,1
732,640,1
409,695,1
84,253,1
178,462,1
830,1060,1
392,177,1
438,146,1
876,976,2
629,839,1
548,283,1
1070,1179,1
438,404,1
12,386,1
569,237,1
609,756,1
163,317,1
