0,1,2
216,35,0.393620014191
66,193,626.805358887
158,87,9.67321968079
185,185,181382.21295
198,115,2.69703006744
185,201,7.46270990372
161,173,4.08333015442
131,167,35.4699783325
50,176,0.147620007396
221,58,888.395080566
22,96,1.07765996456
223,130,3.40311002731
188,56,0.600080013275
225,4,0.0123800002038
68,30,6.53907012939
223,91,1.52928996086
128,176,10.5725297928
121,87,289.777587891
145,67,0.041629999876
125,45,1.0
131,195,10.3885097504
121,3,1.19193994999
132,67,0.00175000005402
80,177,0.344319999218
215,122,0.169259995222
59,97,73.8277511597
68,170,1482.08349609
157,170,47.4244194031
140,44,0.0806600004435
56,177,5.25675010681
58,111,0.0555600002408
76,125,8.71088027954
43,151,0.0109900003299
195,58,2413.94262695
217,96,0.333330005407
210,135,0.491270005703
66,22,30.4344806671
139,32,0.632539987564
152,33,43.5221290588
40,98,11.211350441
53,176,0.25
195,22,0.046519998461
57,99,0.0304199997336
218,58,0.666670024395
182,85,0.0256399996579
63,167,0.00425000023097
120,171,35.8284301758
66,31,75.1522521973
96,206,8.47006988525
111,200,1.20000004768
121,30,29.0343208313
26,163,6.93275976181
179,30,0.0128199998289
163,167,0.0277800001204
73,161,0.840600013733
161,154,383.337402344
126,171,86.9271469116
161,166,2.82434010506
223,58,1223.69592285
124,199,1.05597996712
135,76,2.0
3,115,0.333330005407
75,173,13.2301597595
11,149,2.26355004311
137,69,0.00264999992214
120,44,0.261900007725
216,157,0.1703799963
74,26,0.00937999971211
121,54,6.17778015137
74,8,0.0608600005507
71,165,43175.1367188
176,226,3.76111006737
193,163,13.1041297913
70,8,1.77864003181
39,171,1.8742300272
69,13,2.44690990448
136,153,0.5
223,76,5.1036400795
40,165,169.901504517
154,108,8.6026802063
215,157,2.01905989647
221,87,4.1012802124
173,25,4.93333005905
69,174,2.73482990265
38,32,0.0484700016677
217,72,0.535040020943
131,89,9.38012981415
17,98,0.520860016346
42,30,0.0116999996826
142,204,0.166669994593
223,200,154.90713501
143,16,5.68888998032
81,200,0.000429999985499
135,32,0.0121099995449
223,85,1.66824996471
11,16,6.5248799324
194,162,1.99084997177
71,7,9.84498023987
91,96,0.679489970207
71,61,3.0
20,196,0.0147099997848
59,200,136.935409546
188,165,101.742919922
22,36,1.76856005192
153,196,0.0658000037074
74,13,0.0658000037074
120,207,0.102380000055
124,23,10.4606103897
119,91,0.00634999992326
141,120,0.200430005789
125,146,220.567199707
65,18,0.782459974289
70,153,0.0909100025892
66,48,3.15527009964
13,35,0.0227799993008
58,226,35.7178001404
141,158,0.00044999999227
148,115,1.02312004566
158,25,32.2859611511
47,25,0.0223999992013
223,165,3856.06884766
107,32,0.182030007243
100,35,0.103330001235
132,158,0.563489973545
18,33,0.334989994764
66,80,18.2871608734
11,121,5.06422996521
222,145,1.66666996479
66,44,7.83373022079
129,177,15.0536899567
14,154,15.9861097336
109,175,6.78874015808
69,75,0.667089998722
51,149,1.73730003834
195,112,2.46904993057
44,176,6.88485002518
222,29,113.176361084
157,59,412.391571045
220,181,0.0128199998289
142,176,74.7207336426
157,33,50.8041992188
58,169,2.76904988289
121,106,2.3909099102
198,198,125286.44353
131,148,49.9064788818
2,55,582.955200195
180,34,7.76523017883
154,165,2639.14013672
16,166,264.118347168
49,85,0.333330005407
58,40,1750.6151123
15,183,0.0222200006247
136,38,0.333330005407
194,49,9.64941978455
42,177,0.218329995871
59,146,1115.1965332
150,100,0.333330005407
40,36,0.0219000000507
120,182,0.0222200006247
120,201,4.90024995804
20,170,0.521640002728
4,99,5.62716007233
68,32,117.461746216
180,90,0.561900019646
2,35,169.13848877
137,91,0.00528999976814
169,196,0.233329996467
225,150,1.34443998337
19,153,0.0181799996644
222,68,7378.8203125
222,11,1.93133997917
160,174,1.18095004559
97,165,4509.29394531
49,56,1.20729005337
48,35,0.383780002594
207,36,0.178570002317
157,47,0.000429999985499
142,174,0.00653999997303
193,124,215.741531372
199,167,0.0043299999088
120,125,244.804214478
28,201,0.047619998455
37,96,0.166669994593
212,221,0.0277800001204
81,87,0.000429999985499
4,32,0.233520001173
68,179,0.976149976254
221,200,10.4986696243
194,57,4.00692987442
43,206,0.37430998683
76,150,9.41339015961
210,43,0.0311399996281
121,111,3.0
171,99,7.75920009613
130,22,7.58857011795
47,201,0.0277800001204
222,91,3.16581988335
80,14,0.380299985409
206,36,1.8649200201
19,147,0.00735000008717
157,179,0.00951999984682
218,16,1.63332998753
180,27,0.316740006208
24,198,0.666670024395
105,165,197.080535889
43,175,5.02727985382
80,201,0.0250700004399
129,81,0.000429999985499
37,146,10.3456401825
119,33,5.60004997253
17,27,0.928569972515
149,91,0.500989973545
49,196,11.8674697876
123,180,0.10000000149
91,99,0.762860000134
102,97,1.91773998737
40,97,1.20000004768
57,151,0.0181799996644
144,38,4.00952005386
58,125,1682.02819824
133,194,2.84733009338
161,108,43.8128890991
185,115,6.98475980759
30,32,1.86424005032
65,154,2.333329916
89,206,2.20601010323
129,35,368.786743164
80,2,33.0381584167
157,124,6.62838983536
170,147,7.69761991501
102,206,0.430550009012
124,200,197.293670654
51,170,0.00922000035644
154,205,1.0
38,56,2.83418989182
68,153,0.0658000037074
43,91,6.4195098877
41,96,0.10000000149
74,80,0.152239993215
59,117,1.53332996368
63,152,0.0024600001052
17,170,6.48330020905
213,71,0.5
169,33,0.0222200006247
138,166,0.451519995928
172,93,0.133330002427
131,157,11.7774801254
72,91,0.556490004063
125,171,117.387382507
119,180,1.6776599884
139,160,0.433329999447
222,103,0.0303000006825
128,142,4.85186004639
127,4,0.203679993749
216,56,0.10000000149
8,2,4.30390977859
13,125,0.00230000005104
215,179,0.00653999997303
177,198,2.6045999527
151,32,2.69207000732
140,180,0.10000000149
75,35,63.7495994568
4,199,0.333759993315
158,40,10.0713596344
141,89,0.00273999990895
226,97,5.33343982697
16,165,42653.671875
59,6,0.333330005407
89,35,9.24553012848
108,171,56.8237991333
154,42,0.0357099995017
155,187,0.000579999992624
