0,1,2
397,1236,2
1757,1844,1
637,1184,1
1640,1668,1
1715,1795,2
892,949,2
515,1723,2
84,1282,1
688,708,1
66,1500,3
439,1235,1
7,1521,3
293,422,1
150,970,3
5,95,6
512,722,2
51,327,2
211,387,17
993,1283,2
324,1280,11
287,469,11
124,130,5
256,1554,2
782,1338,6
33,281,12
47,78,1
193,1361,1
341,363,5
724,834,23
508,839,2
35,118,5
68,1715,1
270,1623,1
1218,1255,1
18,1098,1
50,266,4
834,1280,2
473,643,1
102,428,1
356,1615,2
66,219,2
50,143,1
296,447,8
66,1488,1
58,513,1
556,1259,4
877,1068,5
1125,1301,4
276,1053,4
937,1164,1
8,476,2
1086,1087,1
94,591,13
102,711,13
285,415,1
11,95,1
388,585,3
83,900,1
18,334,1
1129,1184,1
276,1065,14
31,62,8
301,604,1
703,1235,1
342,423,3
371,447,2
1348,1584,1
162,1025,1
497,880,7
253,310,5
41,816,2
83,1210,2
73,502,2
41,1160,1
47,473,1
143,1656,1
72,342,3
371,1267,2
171,265,1
66,211,3
227,462,2
541,542,11
637,639,12
297,1331,2
937,1395,2
301,653,11
43,295,3
61,1223,10
8,1640,1
364,614,1
71,104,2
352,792,9
62,723,1
1337,1600,4
455,473,1
870,1312,11
1117,1541,1
796,803,1
307,594,3
1032,1434,2
1749,1880,8
31,242,1
678,832,1
1380,1412,3
710,1033,24
582,738,4
436,545,3
41,1336,1
941,1416,1
102,176,3
41,1688,1
983,1235,7
1343,1433,4
28,1539,5
1020,1745,1
367,370,3
1312,1578,5
43,89,5
764,1032,9
219,220,5
1012,1290,2
316,570,1
873,914,1
365,1348,8
276,1031,7
2,1188,2
1137,1378,2
232,1036,4
2,1316,3
102,730,2
377,397,9
305,437,3
41,1128,2
773,1600,1
211,1506,5
474,1179,1
707,948,2
356,453,1
284,1254,6
554,640,3
323,328,17
384,637,5
8,63,1
40,41,3
371,446,2
448,793,2
41,599,3
1062,1547,1
92,524,2
336,672,4
1141,1184,5
66,808,5
531,1280,2
1031,1212,4
351,759,1
392,737,6
248,1730,2
345,1418,1
709,1280,3
318,1074,2
508,535,4
316,1280,4
1112,1215,4
1723,1790,3
33,276,1
696,1773,1
1214,1286,1
11,357,6
102,488,1
175,269,2
561,637,1
595,604,11
918,1519,5
11,1484,1
75,257,3
123,451,1
33,322,2
519,1167,5
1126,1202,5
409,999,1
259,271,1
127,1414,2
626,761,5
248,778,4
782,784,2
757,1282,2
538,604,2
11,259,1
834,1282,4
322,341,1
143,221,1
1780,1782,22
68,118,2
51,1236,2
526,1538,1
43,104,5
253,1233,6
71,188,2
508,706,3
1267,1405,1
524,546,12
619,985,1
72,696,11
769,1282,1
8,1195,26
371,535,30
276,582,1
1542,1623,12
439,554,4
341,637,15
811,1643,6
60,491,1
1372,1791,2
101,757,2
643,1748,2
82,385,2
258,531,1
822,1031,45
685,1675,16
31,129,2
481,808,5
544,1046,2
1180,1544,2
320,448,2
2,414,1
72,371,2
1492,1655,5
340,1623,3
127,324,5
1328,1643,3
501,969,3
235,712,3
515,1280,2
678,786,3
680,1488,1
324,547,1
1245,1782,3
282,842,5
378,1712,1
478,1337,7
108,718,2
223,1245,7
144,262,1
437,791,3
50,57,3
288,834,41
478,1017,5
102,840,16
1542,1795,1
62,1309,3
522,1542,1
1230,1604,1
809,1871,2
700,1184,4
127,1353,11
33,598,6
938,1137,2
538,984,2
1382,1635,3
481,1401,1
56,1615,1
589,834,14
707,1189,1
349,446,1
833,1279,15
830,993,3
473,846,2
8,698,1
248,1294,5
98,1337,1
98,193,6
1656,1730,1
31,697,1
686,822,2
308,320,2
94,982,5
193,767,1
362,363,1
11,1079,1
307,313,2
728,1572,1
356,966,1
1712,1732,3
307,434,2
308,949,1
41,1308,1
1545,1785,3
277,320,1
8,513,5
453,1235,7
718,1345,7
305,308,3
31,377,13
1311,1655,3
143,1184,7
1466,1542,2
190,1419,2
235,423,1
1280,1770,3
284,1283,3
341,1067,4
50,301,2
282,765,11
8,801,2
401,1200,2
203,829,6
2,248,7
816,1099,1
2,503,1
213,474,10
248,1584,3
41,637,1
713,1586,6
371,1342,3
183,388,2
49,780,2
118,616,7
262,481,1
62,493,12
175,602,6
61,421,3
538,1280,1
123,395,13
1341,1342,29
800,1282,2
61,464,7
317,983,2
81,399,1
276,481,4
968,1712,5
248,1496,1
1182,1353,3
198,1716,1
104,1103,1
162,1484,1
399,1254,4
497,1433,1
2,373,1
643,1243,3
5,142,2
1618,1643,2
522,1666,2
340,352,7
356,448,1
100,114,1
265,551,1
455,1623,30
809,1623,49
595,1289,3
18,1504,1
248,966,1
637,718,4
144,829,2
478,641,3
455,1131,9
336,604,20
392,1600,2
273,643,2
102,916,2
66,682,9
1235,1328,1
597,648,3
143,246,1
265,657,2
801,1309,2
1542,1787,1
301,738,1
401,1538,1
712,998,4
371,1208,3
31,1674,23
320,782,3
248,453,8
18,352,1
33,154,2
248,733,5
8,315,8
78,255,1
140,344,1
276,686,9
1486,1542,3
188,734,3
780,1278,3
159,782,2
614,1212,3
320,720,5
67,923,3
40,85,1
43,833,2
41,1357,4
808,1239,9
174,1521,1
127,684,2
1542,1860,1
26,581,8
342,422,1
539,1141,4
712,1164,6
1646,1668,15
989,1235,2
484,1420,2
417,1023,1
143,1898,1
67,598,59
1065,1425,2
863,1282,1
999,1040,2
84,1597,2
251,1282,2
25,31,1
340,1597,4
8,149,1
581,1342,4
193,927,6
637,1284,3
678,1094,1
190,392,6
179,181,2
197,1320,4
316,481,1
193,574,1
1378,1539,1
392,497,7
1289,1401,1
808,1405,9
40,390,1
43,1850,1
1038,1041,3
71,356,3
467,1301,1
11,592,3
211,248,3
7,341,1
213,499,1
320,475,1
198,482,3
637,949,11
102,459,2
96,628,1
814,1304,1
436,870,2
1156,1736,1
1129,1271,2
574,1113,1
791,1184,1
41,951,3
8,1681,1
324,830,5
360,1025,1
109,637,3
0,855,2
1230,1358,3
203,608,3
143,321,1
299,420,1
171,459,5
26,429,2
26,233,1
40,1553,4
615,1405,1
248,1469,1
104,1054,1
41,293,1
1025,1516,2
94,711,24
992,1357,3
568,1312,19
542,1282,1
193,841,1
579,678,1
1726,1748,2
200,937,8
1367,1584,2
297,597,3
519,1643,2
52,480,2
141,1126,1
248,718,2
