0,1,2
305,1898,1
1188,1559,1
193,678,6
1,399,1
251,686,8
253,351,1
40,745,2
356,1374,1
541,658,2
270,712,6
172,748,4
399,733,3
102,982,6
524,546,12
35,104,7
253,757,3
393,428,2
541,685,6
8,1278,2
243,447,15
388,1629,2
399,511,1
738,744,1
360,863,3
96,180,6
1564,1712,4
594,1036,6
839,869,2
619,1666,1
80,203,1
11,65,2
1478,1597,1
1576,1579,1
585,1401,2
1116,1334,5
285,732,1
175,482,1
72,786,3
140,344,1
686,1068,3
102,840,16
41,1042,1
324,547,1
295,444,6
1542,1838,1
1080,1341,2
52,1280,1
223,399,13
18,264,1
1032,1401,1
193,985,1
52,593,1
232,796,3
344,945,1
50,465,2
11,968,6
73,315,9
356,1520,1
41,343,2
66,1205,1
173,568,6
203,373,3
66,459,1
796,1206,2
35,298,3
497,863,4
1055,1538,3
453,481,4
340,696,4
897,1197,2
35,108,7
307,453,4
707,864,2
870,1236,3
1419,1522,2
298,447,1
211,375,9
43,1712,6
308,599,2
309,678,1
1126,1748,1
1167,1330,1
357,399,2
437,777,1
439,561,1
73,95,4
404,1542,1
399,782,6
672,1772,2
35,400,1
794,1383,2
8,1617,1
391,997,3
118,320,2
313,1448,1
41,1324,4
26,1331,2
41,703,2
713,1188,4
399,1415,4
66,1426,2
37,501,58
95,780,1
35,984,1
175,310,2
1338,1343,26
318,332,5
993,1055,1
104,251,1
190,404,6
356,712,1
2,494,2
625,1135,1
248,1729,4
711,999,2
211,1755,1
139,1280,6
538,984,2
658,943,6
33,364,1
26,1564,1
631,648,1
659,776,1
385,513,3
385,398,3
793,1117,2
31,825,2
657,1478,2
351,1357,5
248,1628,13
33,501,8
62,341,9
175,191,1
641,757,12
143,373,1
248,1700,1
338,492,3
262,453,2
535,1223,9
193,497,27
360,637,2
360,1726,1
322,417,1
780,1037,3
307,539,11
282,481,1
1542,1636,1
513,831,1
1166,1423,2
614,1212,3
265,556,1
249,399,1
180,259,3
5,89,2
1534,1752,1
127,933,18
31,450,2
248,1723,4
1284,1623,9
31,310,1
399,742,1
313,478,7
248,1654,5
1435,1666,1
193,227,3
31,117,3
395,430,1
399,571,1
124,193,1
256,614,2
1030,1108,2
393,637,1
41,141,2
931,1561,1
1412,1584,2
401,1200,2
1051,1135,9
356,1602,3
1117,1600,3
41,1508,3
1245,1331,7
333,1001,1
96,315,1
123,139,6
1157,1216,2
51,430,2
651,1628,3
1013,1193,2
248,1560,4
1025,1660,1
325,882,2
2,1109,4
8,33,3
1712,1729,5
251,280,1
2,1182,1
47,143,16
180,315,5
822,949,35
43,1850,1
282,1342,2
912,948,4
388,455,2
877,1643,2
141,1280,2
2,184,1
336,768,2
450,1873,1
541,1102,3
461,616,22
203,769,1
483,769,16
510,598,1
11,657,5
993,1394,2
1189,1722,2
141,616,4
66,163,1
393,575,4
31,1688,1
341,560,26
637,979,1
51,367,3
746,760,3
213,1071,2
366,367,3
333,686,1
41,816,2
842,1405,18
407,1184,1
1343,1689,6
41,1689,2
40,742,1
73,436,1
127,1377,2
545,808,3
293,422,1
526,1041,5
355,839,1
11,1342,34
107,399,1
174,833,3
161,850,6
577,1575,2
639,782,6
320,395,2
35,154,1
311,1141,2
1061,1189,1
686,1096,7
1312,1578,5
123,1564,2
459,713,5
356,1067,3
653,1172,10
1141,1268,3
1055,1668,1
338,685,1
52,846,1
1230,1600,19
40,176,31
651,861,1
208,593,4
203,1226,4
8,843,1
336,1577,1
295,515,4
393,421,8
550,591,2
757,1448,1
193,478,1
18,330,2
639,1071,2
188,348,2
100,175,22
5,480,16
388,423,2
66,535,1
356,436,1
101,1448,2
280,434,1
1626,1647,3
324,711,3
248,1235,1
55,60,1
1117,1712,4
767,1279,62
513,1349,2
752,1270,4
371,1162,1
33,767,4
8,1264,6
233,1311,27
71,1316,2
296,480,1
497,707,1
262,404,19
65,102,4
336,597,5
71,249,2
643,1294,10
522,1331,3
870,1259,1
33,342,1
96,1747,2
1551,1552,4
587,1542,1
1096,1269,3
1311,1386,23
1176,1647,3
40,1028,13
146,235,1
834,1282,4
41,1190,1
52,1041,1
134,1112,6
108,1735,1
62,559,2
62,800,5
1600,1767,1
5,145,1
598,1380,27
2,1191,1
301,1184,3
614,1235,17
1109,1145,1
43,173,1
67,598,59
104,1144,1
1623,1715,2
712,717,1
72,604,15
276,651,4
348,941,1
253,265,2
18,1135,1
842,884,2
399,442,3
1282,1539,5
162,244,2
1214,1597,1
739,799,7
345,1418,1
127,926,1
90,1236,2
430,1230,3
213,511,4
235,508,8
513,864,1
250,399,1
71,1044,3
100,207,3
8,1466,3
66,1136,6
336,575,2
47,80,3
589,974,3
397,1290,19
2,497,5
399,881,1
50,127,5
1224,1392,3
1230,1666,23
102,830,2
1226,1282,1
393,675,3
371,1013,1
18,232,4
47,151,14
1028,1488,3
599,822,2
377,643,16
360,1435,3
253,262,3
356,401,1
734,1542,1
414,1432,1
102,973,1
1025,1212,1
1117,1677,2
203,776,12
927,1264,2
104,631,1
8,26,5
61,464,7
35,253,6
638,1053,2
2,1041,1
175,315,1
712,737,6
776,907,1
104,1033,1
253,310,5
522,869,3
604,686,1
276,593,7
35,1058,2
280,808,2
233,814,1
66,1303,1
943,1235,4
839,979,1
711,1397,4
41,1004,2
322,616,5
41,572,4
356,972,4
1281,1542,8
301,653,11
478,757,6
192,1741,1
11,479,2
338,462,8
595,1186,1
421,814,1
1223,1405,5
126,232,2
453,672,2
277,1282,1
1125,1301,4
315,326,2
996,1126,4
96,420,1
709,1372,4
1345,1677,3
417,522,1
989,997,1
33,211,10
733,870,1
233,968,3
552,1600,1
637,1339,1
371,1004,3
11,633,2
713,1584,1
290,1331,3
271,502,3
712,1184,5
813,927,2
33,697,1
356,1141,2
399,471,1
324,1180,3
104,992,1
11,357,6
104,1780,8
33,310,1
175,199,1
619,653,4
315,331,1
700,1032,1
986,1282,1
474,637,1
356,1038,2
7,102,1
8,408,10
707,833,12
545,1254,2
41,851,4
1112,1540,1
142,356,9
338,1235,6
566,594,8
356,1014,1
243,585,15
31,637,11
183,712,3
614,1184,1
104,1394,1
877,1547,3
637,912,3
61,333,2
799,1412,4
127,714,4
371,974,2
639,757,1
197,1564,1
41,232,2
166,374,1
619,700,1
175,696,1
608,764,2
142,965,1
1162,1210,2
66,600,1
1188,1237,1
102,1096,3
637,778,3
1348,1584,1
62,989,12
446,732,3
407,1372,1
96,1188,1
796,1268,2
349,560,1
35,155,1
172,769,1
941,1313,1
1062,1748,1
276,1022,18
1268,1371,1
698,1373,5
625,1268,4
1432,1443,1
696,1623,1
298,399,1
8,17,1
276,814,2
98,125,1
615,1405,1
340,378,1
393,1003,3
1646,1687,8
211,412,19
1128,1322,1
123,395,13
18,334,1
927,1561,5
786,1489,3
40,463,2
993,1283,2
371,459,10
582,589,2
371,712,12
775,792,3
482,1188,12
320,410,2
441,851,2
31,703,9
271,336,7
89,1647,1
108,990,1
150,906,1
31,937,11
703,1180,5
626,992,1
0,122,2
31,273,1
715,1512,1
548,1597,4
637,1324,1
478,641,3
769,1280,7
241,453,23
259,337,4
534,593,5
459,769,1
8,1061,4
585,638,4
8,527,1
51,1184,2
87,604,2
370,430,1
1864,1877,1
619,1243,2
316,776,1
798,1712,2
371,1183,2
397,770,9
322,420,2
57,78,2
41,842,3
419,1051,1
68,449,2
8,151,1
1307,1338,2
974,1542,3
120,494,2
737,1235,1
126,1096,3
62,300,3
393,397,2
371,1243,1
213,436,1
306,316,22
414,1780,1
864,1401,2
102,674,1
1051,1864,1
211,1003,7
423,494,4
25,616,1
842,1605,2
1245,1749,2
469,1259,1
1342,1618,2
616,804,1
41,322,53
641,1754,1
282,852,3
213,499,1
1656,1674,2
422,674,1
970,1126,1
248,287,5
1367,1584,2
31,430,2
709,1782,2
233,582,2
556,925,16
26,341,2
585,706,1
356,500,1
208,320,2
538,839,3
271,467,4
41,1177,2
1496,1898,1
277,371,1
686,1236,1
497,1214,3
193,1214,1
83,900,1
651,1371,1
96,101,8
248,973,1
324,1131,2
399,474,4
732,798,1
808,1353,2
705,1240,3
480,643,2
352,1364,2
401,680,10
614,1578,2
367,735,1
211,305,8
992,1357,3
1723,1782,4
305,675,1
43,1668,3
56,595,15
637,1123,3
203,220,4
784,1723,6
322,1006,1
397,467,2
937,1395,2
219,429,2
419,999,2
1392,1835,1
374,1184,2
265,436,1
102,317,1
459,566,1
1488,1589,1
104,1584,4
371,700,2
1032,1136,3
31,550,1
925,991,3
248,1572,1
95,516,1
1025,1716,2
625,1051,4
1188,1443,10
73,527,1
724,1433,7
100,399,1
1245,1541,32
453,1668,5
455,1312,2
780,1135,7
1189,1348,1
644,1259,3
143,995,3
2,193,2
1284,1730,1
1032,1593,2
363,938,2
49,1597,1
259,423,1
281,461,8
174,320,1
117,999,1
637,1284,3
47,51,19
615,732,1
35,412,4
637,1112,3
67,96,4
249,804,1
468,1628,4
320,404,4
8,696,6
