0,1,2
1845,11187,0.0833333
9917,13973,5.29167
3765,15983,0.0909091
7625,555,0.166667
14597,11673,0.837302
9908,8945,0.333333
14051,13121,0.333333
10097,1993,0.25
12882,3557,1.0
4298,14434,0.166667
3545,4238,0.166667
6269,1605,0.5
9017,11277,0.333333
15388,7051,0.2
2132,7710,0.25
6049,13495,0.5
13235,10561,0.333333
14116,3346,0.416667
15870,10349,0.333333
14971,14502,0.166667
9018,14026,1.5
14062,14207,0.333333
12036,13100,0.785714
1588,6196,0.125
5493,11630,0.7
13827,6094,0.2
11162,11118,0.3
47,8241,0.333333
2194,5860,0.25
4110,9106,0.485714
13880,13682,0.285714
9080,5395,0.166667
8765,1717,0.5
1429,11179,1.45238
742,6062,1.0
13596,16054,0.25
8140,9520,0.5
7505,12776,0.0666667
12512,14908,0.5
6217,13107,0.375
3402,847,0.142857
12945,994,1.0
2691,4600,1.0
4800,6760,1.0
8522,8482,2.5
7306,13825,0.333333
14894,13177,0.111111
12897,13582,0.5
9129,15238,0.2
7345,4400,0.333333
500,138,0.5
9986,14849,0.166667
110,3509,0.5
5336,14585,0.333333
1680,8282,0.333333
15522,5415,0.333333
12027,9691,0.0769231
10523,8354,0.5
4106,3694,1.0
12400,4739,0.333333
12398,10506,0.2
10941,10724,0.0833333
6700,13135,0.5
6645,6388,0.416667
7533,12912,0.5
6927,14668,0.166667
14238,3151,0.111111
7950,14395,0.5
4042,2101,1.0
83,16121,0.25
4009,11843,0.25
3163,7557,0.125
626,12929,1.08333
12602,8659,0.0714286
4998,4188,0.333333
6324,4661,1.41667
6570,6950,1.28333
2773,8092,0.125
2469,12562,0.2
14095,9464,0.25
15867,10739,0.125
8878,3562,0.111111
4214,4941,0.125
14650,6699,0.25
13521,1664,0.5
13215,14427,0.333333
6963,5976,0.25
4770,1228,2.0
9127,3691,0.142857
15716,5692,0.833333
6849,8201,0.25
6974,15605,0.333333
4717,13242,0.333333
8577,2224,0.142857
10922,2760,0.25
11668,9090,0.166667
13110,10255,1.0
15334,6495,0.333333
9649,15109,1.66667
5022,3932,0.25
10148,634,0.142857
8203,2038,0.0769231
12501,5265,1.74964
15475,15050,0.166667
8496,4343,0.111111
13334,16239,0.166667
15558,12481,0.25
15234,11039,0.5
10740,12975,0.125
9248,4398,0.5
221,6729,0.25
9794,3732,0.333333
8003,11320,0.333333
8836,15786,0.25
2148,16096,0.325
15642,13808,0.333333
2148,1921,0.125
13880,13150,0.333333
5773,1223,0.25
10199,1190,0.5
1437,8142,0.142857
9570,12147,0.0666667
14654,11079,0.166667
4709,1672,0.142857
12715,526,0.142857
12749,13349,0.166667
1300,3857,0.2
11667,12433,1.2
4752,5216,1.03333
5265,3375,0.410354
3275,184,1.0
15293,14423,1.0
6927,9548,1.50119
13190,4904,1.5
4245,15223,1.0
4834,7703,1.83333
635,11669,0.142857
