0,1,2
4,23,406362
5,315,49266
33,109,30480
25,100,33143
14,54,185434
20,75,173141
8,10,393054
0,69,115095
15,23,445515
17,111,56370
13,148,173134
13,220,34716
9,31,80860
5,289,49218
10,180,138858
12,242,72855
71,95,20539
115,152,3650
17,83,55200
50,75,21201
391,463,6568
4,42,553231
9,54,146316
45,48,294941
9,458,18563
6,23,596987
17,29,98293
13,158,46494
7,71,149554
21,44,142000
14,177,51837
28,35,102813
32,53,50005
4,67,50005
20,151,160832
61,71,74906
11,154,288584
16,27,213045
10,116,10560
24,47,50005
50,71,3315
108,492,156
48,499,13926
3,13,1007655
323,346,5491
26,58,115
2,122,134413
232,247,17611
14,18,645024
7,23,635516
5,147,71208
434,471,6443
7,142,63971
5,321,4816
19,71,28929
9,263,14687
2,6,510120
32,70,50005
9,36,168487
8,59,578346
108,229,83361
35,253,360
448,453,9910
11,292,64173
44,165,93842
58,204,34366
41,295,85
30,44,62568
6,198,164098
11,236,115277
2,218,74052
1,5,1420328
16,34,33712
8,47,144535
51,78,14240
71,93,15551
165,340,2375
0,282,72020
27,190,42021
14,17,335393
37,88,42974
16,25,210850
36,44,137973
10,15,386827
184,401,8868
12,167,1615
6,12,412344
17,93,87975
12,32,37935
36,146,30782
18,67,49555
229,483,9414
51,115,14601
3,112,216217
36,84,34669
36,115,16966
24,62,49793
7,85,56301
93,285,1794
6,90,3275
18,44,263734
38,39,904306
299,492,6945
3,63,212685
44,51,25004
9,152,107429
17,181,2880
20,228,52388
36,189,41671
27,47,20416
30,340,288
37,102,28721
11,15,497031
4,34,533320
3,66,31734
15,32,156990
5,32,560038
10,14,344617
10,123,81633
47,107,81893
34,97,132192
0,15,1216421
20,41,178849
45,47,555307
2,360,15741
37,93,34657
14,70,249709
6,16,379217
5,384,18563
58,79,78474
3,47,144175
9,28,119905
104,253,900
24,179,9310
13,57,300481
11,40,219623
253,287,170
24,32,50005
180,275,32760
19,26,45606
184,400,15660
27,421,1643
41,51,24960
396,455,4880
20,67,43700
5,14,335563
14,26,99293
0,100,279330
71,380,190
28,29,444285
3,24,109350
2,257,90464
108,487,1350
19,28,282659
25,85,20412
8,35,529896
51,227,17128
36,130,64825
8,36,54020
25,44,45350
37,94,9259
6,287,44353
17,49,113684
15,25,1551020
9,12,265098
44,78,1075
18,78,848
223,278,35109
4,12,566407
6,46,172589
396,482,4734
54,98,10013
21,71,334723
22,33,432861
7,19,409782
20,157,76528
11,12,177954
9,25,281997
27,95,49806
2,49,716495
36,56,6860
14,36,90700
0,176,220192
1,102,53848
13,74,924403
2,112,81528
8,50,10938
6,126,58996
20,80,181724
15,73,143860
7,78,146040
17,48,111443
37,73,43486
17,26,132596
12,185,52305
16,76,65505
411,478,12226
17,78,125958
27,177,42050
26,43,554515
10,56,104323
13,33,612868
18,22,147098
8,38,196794
13,309,51985
8,104,49794
27,99,72600
22,97,13365
354,402,1044
1,64,125428
14,380,5415
0,235,117606
11,136,206221
11,73,331887
3,46,44405
1,36,267665
287,320,9571
229,414,12877
26,39,50005
4,97,173173
31,58,1891609
22,72,381242
17,138,88427
25,89,37682
14,62,39828
12,214,29190
15,93,28656
6,60,113355
4,74,83235
45,66,372439
37,60,88433
7,62,145387
70,71,20349
4,30,54750
55,221,141266
169,440,3161
7,297,30906
67,106,6525
284,342,35819
12,42,475394
14,93,112554
92,189,13561
17,81,54995
2,47,706257
16,99,66745
2,58,75555
16,42,106082
27,44,72950
7,128,39814
93,110,5316
25,80,34965
22,109,19550
8,39,49868
10,90,34255
380,413,5567
16,67,31825
10,20,247024
0,91,138079
16,233,2015
6,91,36450
3,7,464499
5,476,17575
2,29,607010
6,109,38172
7,199,46206
5,174,92013
48,69,124040
326,331,20392
11,103,312135
7,46,243635
17,141,67400
17,64,137797
20,383,26020
48,63,246027
2,59,152220
24,143,85614
192,487,5204
9,64,120977
430,463,416
16,85,11518
17,173,5200
20,118,121790
121,431,11976
7,8,426353
271,293,32674
164,273,817
2,250,13039
25,53,173630
7,418,21947
7,40,360973
26,35,680973
18,30,419327
350,492,416
4,121,6425
13,35,536298
0,23,555804
20,325,32205
10,104,69095
