0,1,2
51,142,67727
11,234,118566
9,399,25403
267,287,935
20,462,18401
21,29,169444
108,355,19261
32,408,2479
287,358,14280
1,73,227296
6,51,394678
10,86,8400
16,22,141797
1,372,18012
36,382,27590
4,144,43175
1,153,54450
2,28,149140
2,20,309998
16,26,156229
2,37,198239
21,77,50005
30,140,106080
48,466,17803
0,181,19440
9,50,171726
0,398,9350
25,46,162250
16,42,106082
14,32,125526
20,50,257629
17,78,125958
55,312,18202
24,140,48408
14,140,18563
18,53,244156
2,272,81277
7,89,52850
1,53,434649
31,101,783107
25,56,70404
344,411,12236
8,17,243528
17,39,186497
13,72,308040
24,47,50005
37,90,22271
1,78,228213
18,30,419327
37,51,102745
32,81,51780
137,422,945
24,56,239281
65,253,350
393,404,10267
7,62,145387
12,31,762985
24,135,10393
5,23,400471
22,35,207634
41,47,49799
8,67,50005
0,25,723262
37,80,52180
9,58,78582
10,26,288405
6,7,839657
14,60,76367
444,455,7405
156,216,55729
13,22,519705
14,19,833627
23,91,55516
20,150,12578
13,40,50005
108,299,17858
7,105,28175
7,28,90075
36,124,68660
29,39,156408
6,81,95592
178,217,425
1,193,49850
11,78,98398
25,75,39886
24,340,19627
20,117,81973
11,16,458378
32,454,9414
1,51,317883
23,61,27240
3,81,133856
1,152,129640
7,188,79924
17,62,254396
15,217,13232
38,40,324653
0,24,1234255
22,226,54240
5,377,6244
22,97,13365
48,63,246027
0,129,136631
25,76,42198
18,46,203125
8,38,196794
7,27,228633
3,18,280430
2,49,716495
44,78,1075
2,181,50336
5,416,21717
74,158,9920
16,213,4520
12,253,2880
144,253,720
7,84,344035
11,136,206221
25,87,26099
9,54,146316
1,100,54000
25,64,77108
14,15,163021
14,37,161917
62,78,85
3,185,155578
27,36,6678
13,226,540
10,180,138858
22,168,60600
178,211,119131
7,147,4696
20,32,167271
3,175,149420
27,187,42050
14,90,19009
9,51,125964
5,39,242767
1,52,228
27,44,72950
25,70,28651
17,151,54375
6,170,30200
7,150,253461
11,12,177954
20,21,345836
13,69,100249
16,111,51611
165,390,8996
20,27,138602
37,95,43520
8,59,578346
9,65,295518
5,14,335563
39,44,49967
0,202,144231
1,99,118763
3,144,32075
171,320,2567
55,329,8229
20,102,70034
10,201,43386
60,143,9162
1,233,10771
13,220,34716
0,68,157585
16,18,645521
192,488,1642
2,129,206555
171,358,6613
15,53,94019
8,32,309244
24,60,19266
23,70,96640
21,156,54581
27,78,54929
24,96,58404
169,441,10401
114,370,25954
14,62,39828
396,455,4880
25,54,21300
104,253,900
32,33,50005
1,43,198172
2,15,818075
20,44,232432
10,113,66048
10,30,289095
11,40,219623
61,93,37
27,60,928
2,98,36300
286,349,17328
20,73,129221
430,463,416
95,140,190
0,66,202476
51,253,350
36,51,149214
22,174,118317
9,38,396124
3,13,1007655
192,393,13158
25,40,24592
5,477,17565
17,46,329780
4,28,260180
0,87,321661
155,199,11084
10,20,247024
11,30,350785
21,70,427835
414,482,4909
323,346,5491
44,46,1925
5,181,70930
2,161,38050
3,20,248582
193,318,27339
20,88,52750
17,19,325867
2,489,15639
2,104,174205
11,15,497031
1,6,1292439
13,144,76956
36,85,39648
5,35,412154
4,47,369351
4,39,152165
32,461,18506
435,436,10809
27,40,45050
13,311,51837
10,233,15450
36,278,41292
21,140,15618
0,41,781815
5,25,49597
51,137,10564
8,50,10938
13,343,540
7,44,320517
11,62,118540
27,73,48103
10,17,132244
4,61,50005
10,13,296094
195,340,779
3,55,43372
20,365,30875
10,12,375315
14,78,34809
21,241,1140
16,86,38569
12,19,467178
48,494,15637
15,29,468802
8,10,393054
17,157,52152
19,76,36450
8,24,100731
17,25,265789
11,206,37333
107,253,900
11,36,255570
35,125,40050
17,81,54995
1,40,227843
0,5,809574
21,38,100010
6,71,3300
486,487,2992
23,165,179986
1,13,828937
0,61,372300
19,61,69325
0,91,138079
20,141,40455
6,150,56955
14,53,283038
393,394,2660
0,275,43500
13,159,130901
10,21,299402
24,39,281036
0,106,300258
4,50,40262
2,4,869649
37,88,42974
16,64,71151
7,118,73324
22,28,285744
14,75,224699
28,75,242352
61,80,1949
27,29,239070
