0,1,2
33,74,319253
26,34,692869
243,253,170
4,6,659329
7,119,157109
58,204,34366
1,84,377019
14,64,212010
0,132,104490
30,140,106080
27,95,49806
5,57,225553
438,464,10649
17,140,13525
18,139,35334
180,275,32760
14,131,39326
20,89,25679
19,357,32392
55,249,58603
5,32,560038
20,105,8300
1,118,53650
11,70,97440
9,73,95080
6,274,35853
5,20,183357
11,93,82598
10,208,64737
1,142,168856
6,21,237150
344,478,5301
1,110,54450
0,115,116070
37,62,59654
37,93,34657
55,286,52367
2,84,49063
1,53,434649
17,156,55960
229,483,9414
18,54,6900
23,34,110353
7,15,653200
32,408,2479
20,238,18
207,253,350
4,160,8950
17,73,172445
21,53,520085
5,147,71208
6,123,1980
16,61,123781
17,151,54375
16,181,22977
18,126,4446
299,401,78
40,66,22976
19,30,221557
12,21,130848
37,54,100
253,287,170
0,120,36375
5,37,173607
2,17,390557
26,33,199303
25,62,25955
26,38,1225
8,13,694504
6,141,40780
17,110,71125
92,189,13561
24,173,12445
15,32,156990
23,29,129654
27,74,77
35,52,398595
21,140,15618
158,170,37350
9,263,14687
217,281,67466
6,78,47507
17,89,51993
44,54,47779
55,221,141266
14,26,99293
72,226,32944
54,234,2035
24,48,50005
15,51,138678
24,36,145223
15,37,248550
23,60,147414
24,32,50005
28,34,341970
1,100,54000
187,205,1054
20,205,85825
114,370,25954
2,129,206555
12,167,1615
0,23,555804
5,24,136682
14,205,46437
48,369,29108
44,78,1075
66,68,73094
2,130,54450
0,66,202476
9,30,211881
50,71,3315
26,49,49868
18,48,99873
12,17,176622
0,56,558990
6,271,48722
6,27,157946
4,85,86995
3,52,84330
0,202,144231
3,43,527202
38,77,49697
2,255,94129
16,41,267743
36,87,60425
7,44,320517
25,32,59332
409,410,12311
30,340,288
11,234,118566
17,51,238133
396,455,4880
10,337,37360
0,117,54600
21,71,334723
6,17,397390
23,77,49697
9,58,78582
14,40,101315
13,112,33830
24,83,100010
25,100,33143
0,76,547157
36,167,7790
19,147,77
6,323,17663
18,25,150060
1,75,367789
27,40,45050
25,41,172436
17,181,2880
5,63,36400
20,99,77029
3,6,509007
58,79,78474
17,105,69302
46,78,70
41,64,16650
15,100,23404
140,241,171
55,247,66518
8,47,144535
2,81,296048
0,3,679619
448,453,9910
3,167,9775
38,39,904306
21,41,268013
17,90,135694
379,421,14829
9,33,144259
3,81,133856
4,44,212439
192,487,5204
10,123,81633
21,32,148828
7,433,4947
20,80,181724
15,38,94363
39,45,298406
55,184,82629
34,57,304525
25,139,25
17,75,54650
28,50,34085
3,69,313603
3,175,149420
8,112,70515
15,44,174110
6,53,86083
6,41,125834
38,92,195608
20,127,71373
2,250,13039
36,278,41292
10,76,43693
1,48,84265
28,64,18125
17,50,247124
9,468,17793
7,19,409782
487,488,7077
0,93,69300
13,72,308040
30,50,124832
13,17,153558
38,66,170892
5,55,19944
19,22,177981
6,20,291144
10,25,290123
16,22,141797
5,21,382622
396,482,4734
37,40,246626
0,106,300258
61,95,788
1,70,248396
11,131,128163
10,252,99299
30,83,144399
5,438,10649
17,61,56715
7,273,51578
29,36,56434
24,70,61855
5,476,17575
15,20,400879
484,495,7700
18,30,419327
29,181,5104
14,22,110970
41,49,49868
20,149,41470
13,160,43334
5,26,505547
2,36,361758
9,48,258465
26,40,99736
27,61,55338
16,67,31825
14,139,70638
6,51,394678
14,76,129877
2,272,81277
9,418,1529
0,69,115095
24,60,19266
15,18,502466
14,210,30172
20,77,29350
1,153,54450
11,50,227408
223,278,35109
1,71,222640
16,68,5025
14,285,12891
41,89,16150
2,54,270516
17,49,113684
6,23,596987
33,43,322152
58,101,83192
7,110,103815
0,90,307547
121,194,21338
23,44,385093
4,258,29045
39,40,143310
20,76,120387
106,189,6816
33,158,128
24,179,9310
72,121,6408
17,68,64200
33,197,131993
291,479,8760
29,40,47085
51,191,17423
16,94,69782
19,381,23389
31,79,1490185
2,73,135901
3,4,1567073
121,431,11976
20,50,257629
169,410,12311
9,88,65960
2,48,368022
36,56,6860
15,41,363816
145,158,15552
486,488,6785
7,111,35772
15,24,285219
37,60,88433
15,30,671815
13,40,50005
