0,1,2
65,37,1
260,136,5
231,43,22
223,3,2
117,151,2
168,269,1
178,232,11
124,186,1
66,105,1
285,43,1
119,113,1
202,171,4
133,13,1
171,261,1
236,237,1
41,21,4
26,19,2
20,74,1
115,131,1
219,176,1
90,34,4
168,275,4
23,47,1
4,2,4
161,233,6
277,273,1
101,3,4
70,3,5
116,172,3
178,196,3
281,43,4
92,100,1
100,97,4
64,12,8
118,141,2
46,34,1
104,105,1
12,73,10
5,24,1
178,188,2
227,197,1
239,26,1
81,3,2
144,192,1
207,134,4
204,129,4
70,88,1
14,25,2
197,111,2
55,34,1
18,79,3
70,55,2
131,211,6
220,43,8
6,1,2
162,43,29
136,132,1
82,83,1
105,32,1
214,129,1
83,151,2
100,0,1
124,3,1
207,100,1
223,132,1
70,89,2
206,255,3
1,151,4
235,73,1
231,218,1
168,270,22
41,171,2
3,177,2
284,43,1
123,0,1
2,153,2
229,230,7
86,118,1
90,42,3
237,199,1
101,103,7
66,128,3
41,166,1
260,141,2
4,9,1
57,22,1
276,267,1
47,22,1
129,210,12
279,276,6
106,6,4
11,153,3
75,42,5
124,95,5
138,134,1
7,3,2
206,244,1
175,176,2
108,3,2
52,45,2
17,71,2
255,116,1
1,163,2
10,11,2
64,10,7
149,27,2
214,131,2
3,194,1
86,43,3
212,71,1
57,19,4
177,199,1
117,155,1
145,147,13
104,109,6
260,171,1
78,189,1
20,76,2
147,198,1
124,231,4
35,43,7
107,121,2
82,40,1
66,8,4
51,32,3
202,11,2
79,189,1
128,83,4
192,11,5
17,74,4
110,186,5
27,113,2
52,85,1
125,126,6
208,63,1
70,39,4
106,138,3
154,188,18
3,154,1
89,13,3
101,113,7
101,112,4
117,159,2
21,54,2
102,64,5
44,45,8
159,196,23
149,117,1
152,43,15
124,117,6
1,185,2
191,43,22
86,45,4
206,3,3
190,185,3
200,116,1
54,77,3
112,140,14
7,13,1
202,7,2
92,215,2
15,91,1
136,253,2
58,63,1
183,41,1
200,11,5
171,262,4
163,275,3
91,47,1
244,196,1
5,73,11
259,190,2
102,136,4
225,83,4
69,58,2
97,197,2
113,12,1
214,97,2
2,196,1
243,192,2
57,86,1
26,30,11
253,43,18
14,21,1
205,158,2
183,171,3
171,167,5
90,76,3
117,192,1
58,21,5
118,116,3
122,117,1
216,205,1
203,3,3
206,118,3
252,226,7
19,1,6
20,84,1
246,136,3
217,73,2
56,32,12
254,1,6
92,113,1
171,265,3
1,161,12
124,11,7
65,49,1
118,85,5
219,255,2
161,230,23
5,76,20
251,189,1
2,188,1
100,21,2
