0,1,2
92,234,1
58,26,2
133,134,2
11,151,4
67,20,1
12,87,1
131,83,2
11,177,3
276,164,2
223,113,1
146,121,11
141,185,3
109,102,2
30,48,2
198,184,1
260,171,1
17,50,2
225,171,1
258,183,1
200,11,5
227,256,4
98,1,1
137,12,2
76,43,2
1,158,4
167,268,7
168,269,1
3,172,8
7,192,6
95,43,1
138,104,3
213,86,1
206,186,4
198,226,1
197,116,1
92,47,3
190,107,1
144,112,6
97,124,2
203,251,2
11,162,9
203,117,6
5,71,1
98,3,3
2,154,1
243,201,1
101,113,7
116,166,1
239,57,1
225,3,1
147,199,1
30,45,3
231,43,22
44,32,7
92,64,1
11,180,6
116,185,6
44,45,8
14,17,6
122,102,3
188,236,6
89,74,1
100,223,1
2,161,1
0,114,2
205,85,5
116,151,2
7,101,2
14,16,2
148,197,1
29,32,14
34,43,10
175,43,10
26,28,2
179,232,8
224,124,2
26,2,4
227,201,3
258,176,1
111,222,3
250,96,1
86,85,1
30,73,1
254,1,6
101,135,2
205,94,4
240,15,1
192,194,6
109,111,1
58,32,5
77,189,1
197,85,2
206,3,3
167,232,4
134,0,7
150,199,1
204,97,2
151,43,15
116,83,1
186,159,1
92,42,4
90,6,1
216,41,2
49,2,1
137,113,1
117,155,1
134,113,3
91,3,2
62,40,1
134,5,1
171,2,3
57,23,4
134,112,4
133,38,1
29,5,2
204,85,16
41,32,3
168,233,1
240,0,2
294,189,1
177,43,10
186,220,3
10,11,2
95,59,1
128,83,4
57,84,1
126,38,1
257,124,2
227,197,1
118,11,2
1,174,10
8,235,1
201,226,1
190,115,1
70,55,2
33,43,4
215,117,1
132,43,5
227,144,2
158,43,10
221,71,3
278,245,1
16,43,10
13,3,5
235,73,1
237,230,2
116,192,1
51,31,1
139,126,1
176,96,2
66,11,5
280,276,15
70,13,2
102,136,4
41,16,1
116,175,1
124,167,5
40,47,3
145,146,4
68,49,3
105,85,4
117,175,1
282,192,2
5,46,8
149,141,2
26,19,2
117,192,1
106,107,6
261,43,18
168,275,4
117,177,1
106,5,4
118,124,4
194,249,1
227,136,2
186,96,2
200,5,2
144,192,1
217,130,1
25,43,9
124,3,1
94,203,4
55,34,1
207,119,1
136,11,3
225,124,1
12,34,6
268,43,25
58,48,1
96,165,3
238,2,1
110,85,7
125,9,7
0,83,3
276,267,1
123,113,3
162,163,1
213,43,5
144,186,1
140,148,4
122,88,1
53,50,4
124,252,4
207,134,4
18,19,1
170,184,2
246,11,27
225,97,1
283,186,1
186,3,1
219,176,1
15,72,2
240,35,1
45,78,1
