0,1,2
122,11,0.5
125,124,0.5
126,21,0.5
129,111,0.8333299999999999
131,130,0.33333
132,131,0.33333
136,134,0.5
136,135,0.5
139,138,0.5
142,140,0.125
143,141,0.125
145,141,0.125
146,143,0.125
147,140,0.125
147,141,0.125
147,142,0.125
147,144,0.125
147,146,0.125
148,144,0.125
148,146,0.125
148,147,0.125
153,151,0.25
154,151,0.25
154,152,0.25
155,151,0.25
155,153,0.25
155,154,0.25
160,159,0.33333
170,169,0.25
170,23,0.25
171,169,0.25
171,170,0.25
176,175,1.0
177,27,0.33333
177,26,2.1429
182,178,0.25
182,179,0.25
185,183,0.125
186,184,0.125
187,183,0.125
187,185,0.125
187,186,0.125
188,187,0.125
189,183,0.125
189,186,0.125
190,183,0.125
190,187,0.125
190,188,0.125
191,188,0.125
192,16,0.5
193,16,0.5
197,33,0.33333
197,32,0.33333
197,196,0.33333
203,202,0.5
206,73,0.25
206,74,0.25
206,75,0.25
207,206,0.25
207,73,0.25
207,74,0.25
212,45,0.5
213,3,0.2
213,94,0.2
213,2,0.2
216,215,1.0
217,13,0.33333
219,13,0.33333
221,220,0.5
223,103,1.1191
225,103,0.14286
225,223,0.14286
225,224,0.14286
225,113,0.14286
226,225,0.14286
226,113,0.14286
227,223,0.14286
227,224,0.14286
228,100,0.14286
228,102,0.14286
229,103,0.14286
230,103,0.14286
230,223,0.14286
233,231,0.33333
234,231,0.33333
234,233,0.33333
236,235,0.25
238,48,0.25
238,236,0.25
238,237,0.25
241,63,0.5
247,245,1.0
249,2,0.25
252,251,1.0
255,60,0.5
256,255,0.5
256,60,0.5
263,262,1.0
264,61,0.25
265,264,0.25
265,61,0.25
267,264,0.25
269,268,1.0
270,60,0.5
273,272,0.5
274,272,1.5
275,89,0.8333299999999999
275,17,0.8333299999999999
276,223,0.33333
276,103,0.33333
277,223,0.33333
277,103,0.33333
282,281,0.5
283,54,0.33333
285,284,0.33333
286,284,0.33333
287,284,0.33333
290,108,0.5
291,108,0.5
293,292,0.75
295,292,0.25
295,294,0.25
296,85,0.2
298,86,0.33333
298,297,0.33333
299,86,0.33333
299,298,0.33333
300,177,0.33333
306,305,0.25
308,307,0.5
309,307,0.5
310,52,0.25
310,53,0.25
310,54,0.25
313,115,0.5
314,115,0.5
317,316,0.2
317,114,0.2
318,115,0.2
318,317,0.2
319,318,0.2
321,320,1.0
324,322,0.25
325,323,0.25
329,328,1.0
333,332,0.5
335,334,1.0
339,338,0.5
340,339,0.5
342,341,0.33333
343,341,0.33333
343,342,0.33333
345,98,1.0
347,34,0.33333
347,20,0.33333
348,34,0.5
355,51,0.25
356,354,0.25
356,355,0.25
357,354,0.25
357,356,0.25
360,106,1.0
362,360,1.0
366,4,0.33333
369,302,0.25
371,370,0.25
371,302,0.25
373,106,0.2
375,374,1.0
380,378,0.5
380,379,0.5
381,309,0.5
382,381,0.5
382,309,0.5
383,66,0.5
383,12,0.5
388,47,1.5
388,72,0.5
391,389,0.5
391,390,0.5
392,26,0.14286
392,50,0.14286
393,392,0.14286
393,82,0.14286
394,392,0.14286
394,177,0.14286
394,26,0.14286
394,50,0.14286
395,392,0.14286
395,26,0.14286
395,50,0.14286
395,82,0.14286
398,397,0.25
399,397,0.25
400,397,0.25
400,399,0.25
401,400,0.25
403,45,0.16667
404,403,0.16667
404,56,0.16667
405,403,0.16667
406,405,0.16667
407,62,0.5
408,407,0.5
409,361,0.33333
411,192,0.25
414,40,0.33333
414,116,0.33333
417,342,1.0
419,418,0.33333
420,418,0.33333
420,419,0.33333
421,418,0.33333
421,419,0.33333
421,420,0.33333
422,1,0.5
426,424,0.5
427,78,0.052632
431,429,0.052632
431,430,0.052632
432,427,0.052632
432,78,0.052632
432,428,0.052632
432,429,0.052632
433,427,0.052632
433,432,0.052632
434,428,0.052632
434,431,0.052632
434,432,0.052632
434,433,0.052632
435,78,0.052632
435,429,0.052632
435,430,0.052632
435,431,0.052632
435,432,0.052632
435,434,0.052632
436,427,0.052632
436,428,0.052632
436,429,0.052632
436,431,0.052632
436,435,0.052632
437,430,0.052632
437,433,0.052632
437,435,0.052632
437,436,0.052632
438,430,0.052632
438,433,0.052632
438,436,0.052632
438,437,0.052632
439,427,0.052632
439,428,0.052632
439,429,0.052632
439,431,0.052632
439,432,0.052632
439,436,0.052632
439,437,0.052632
440,432,0.052632
440,439,0.052632
441,427,0.052632
441,428,0.052632
441,431,0.052632
441,432,0.052632
441,433,0.052632
441,434,0.052632
441,435,0.052632
441,438,0.052632
442,428,0.052632
442,429,0.052632
442,434,0.052632
442,439,0.052632
442,440,0.052632
443,427,0.052632
443,432,0.052632
443,438,0.052632
443,440,0.052632
443,441,0.052632
443,442,0.052632
444,428,0.052632
444,429,0.052632
444,434,0.052632
444,436,0.052632
444,440,0.052632
444,442,0.052632
445,428,0.052632
445,429,0.052632
445,436,0.052632
445,438,0.052632
445,439,0.052632
445,440,0.052632
445,442,0.052632
448,447,1.0
449,34,0.5
452,83,1.0
456,454,0.33333
456,455,0.33333
457,456,0.33333
458,18,0.33333
461,37,0.2
462,96,0.2
462,37,0.2
463,462,0.2
463,37,0.2
464,5,0.25
465,464,0.25
466,5,0.25
466,325,0.25
468,467,0.5
469,467,0.5
472,470,0.5
474,473,0.5
476,475,1.0
478,477,0.5
481,479,0.5
481,480,0.5
485,176,0.5
487,486,1.0
488,486,0.25
493,14,1.0
495,494,0.25
495,28,0.25
496,494,0.25
497,496,0.25
502,500,0.2
502,501,0.2
503,501,0.2
506,504,0.5
507,113,0.5
509,155,0.33333
509,508,0.33333
510,155,0.33333
511,29,0.25
512,511,0.25
518,2,0.5
523,522,0.2
524,522,0.2
524,523,0.2
524,70,0.2
524,69,0.2
525,95,1.0
528,527,0.5
529,488,0.25
530,488,0.25
530,486,0.25
531,529,0.25
531,488,0.25
531,486,0.25
537,534,0.33333
540,3,0.33333
541,37,0.33333
543,37,0.33333
545,544,0.33333
545,81,0.33333
546,545,0.33333
549,9,0.14286
551,550,0.14286
551,10,0.14286
551,9,0.14286
552,549,0.14286
552,551,0.14286
552,10,0.14286
553,549,0.14286
553,552,0.14286
553,9,0.14286
554,549,0.14286
554,550,0.14286
554,551,0.14286
554,553,0.14286
559,557,0.2
560,559,0.2
561,92,0.5
564,562,0.33333
565,564,0.33333
566,76,0.5
568,567,1.0
574,66,0.5
574,12,0.5
132,130,0.33333
146,140,0.125
159,31,0.33333
181,180,0.25
182,181,0.25
199,198,1.0
205,34,0.8333299999999999
214,94,0.2
218,217,0.33333
226,100,0.14286
228,103,0.14286
237,236,0.25
292,95,0.75
303,302,0.25
309,308,0.5
330,68,1.0
353,352,0.5
370,302,0.25
393,26,0.14286
401,399,0.25
402,45,0.16667
403,56,0.16667
408,62,0.5
415,116,0.33333
428,78,0.052632
437,428,0.052632
437,429,0.052632
440,78,0.052632
442,78,0.052632
449,35,0.5
466,464,0.25
512,104,0.25
513,512,0.25
520,519,1.0
540,539,0.33333
