0,1,2
394,392,0.14286
371,370,0.25
179,178,0.25
449,35,0.5
444,440,0.052632
445,430,0.052632
459,7,0.5
287,285,0.33333
444,442,0.052632
347,20,0.33333
399,398,0.25
304,303,0.25
281,280,0.5
347,205,0.33333
500,498,0.2
122,11,0.5
382,309,0.5
147,140,0.125
441,435,0.052632
445,427,0.052632
147,144,0.125
512,104,0.25
441,430,0.052632
127,64,0.5
474,24,0.5
190,186,0.125
373,106,0.2
403,402,0.16667
369,302,0.25
306,302,0.25
406,45,0.16667
434,430,0.052632
372,106,0.2
465,325,0.25
125,124,0.5
188,185,0.125
442,429,0.052632
421,419,0.33333
439,78,0.052632
228,223,0.14286
258,257,1.0
128,111,0.33333
232,231,0.33333
531,486,0.25
345,98,1.0
440,428,0.052632
195,194,1.0
560,557,0.2
535,534,0.33333
214,2,0.2
472,470,0.5
565,562,0.33333
377,376,1.0
502,500,0.2
129,59,0.8333299999999999
321,320,1.0
437,430,0.052632
144,142,0.125
148,146,0.125
244,242,0.5
423,1,1.5
360,87,0.33333
155,151,0.25
169,109,0.58333
213,94,0.2
457,454,0.33333
483,482,1.0
230,229,0.14286
204,15,0.5
432,429,0.052632
177,26,2.1429
120,34,2.0
158,88,0.5
433,78,0.052632
438,436,0.052632
319,114,0.2
228,102,0.14286
497,496,0.25
290,108,0.5
356,355,0.25
530,529,0.25
444,441,0.052632
143,141,0.125
177,82,0.14286
189,188,0.125
462,37,0.2
440,431,0.052632
431,427,0.052632
299,86,0.33333
441,78,0.052632
356,354,0.25
441,437,0.052632
190,185,0.125
352,54,0.5
227,225,0.14286
510,155,0.33333
147,141,0.125
440,429,0.052632
445,432,0.052632
223,103,1.1191
366,4,0.33333
512,511,0.25
509,508,0.33333
365,4,1.3333
227,226,0.14286
395,177,0.14286
476,475,1.0
243,242,0.5
273,272,0.5
360,84,0.33333
565,564,0.33333
395,82,0.14286
445,429,0.052632
513,511,0.25
128,58,0.33333
560,77,0.2
491,490,1.0
449,34,0.5
559,557,0.2
496,28,0.25
442,438,0.052632
129,111,0.8333299999999999
160,31,0.33333
412,22,0.25
501,499,0.2
326,324,0.25
263,262,1.0
451,364,1.0
156,13,0.5
164,80,0.33333
462,460,0.2
181,178,0.25
362,361,2.3333
325,322,0.25
224,100,0.14286
400,397,0.25
144,141,0.125
277,223,0.33333
241,63,0.5
270,60,0.5
153,152,0.25
478,15,0.5
507,113,0.5
445,78,0.052632
413,411,0.25
435,431,0.052632
442,435,0.052632
171,109,0.25
540,539,0.33333
122,121,0.5
370,369,0.25
445,433,0.052632
147,146,0.125
206,74,0.25
433,431,0.052632
413,412,0.25
523,522,0.2
162,161,1.0
132,130,0.33333
275,89,0.8333299999999999
185,183,0.125
494,28,0.25
395,392,0.14286
148,141,0.125
145,140,0.125
141,140,0.125
401,400,0.25
435,432,0.052632
244,243,0.5
190,189,0.125
226,223,0.14286
441,429,0.052632
180,179,0.25
188,184,0.125
160,55,0.33333
437,429,0.052632
552,550,0.14286
445,436,0.052632
344,342,0.33333
445,438,0.052632
523,70,0.2
415,116,0.33333
499,498,0.2
401,397,0.25
531,530,0.25
547,26,0.33333
208,39,1.0
189,183,0.125
340,339,0.5
436,427,0.052632
436,431,0.052632
421,420,0.33333
457,456,0.33333
441,428,0.052632
541,37,0.33333
434,78,0.052632
344,343,0.33333
462,461,0.2
550,10,0.14286
481,479,0.5
441,440,0.052632
188,187,0.125
291,290,0.5
317,114,0.2
489,488,1.0
265,61,0.25
435,429,0.052632
445,435,0.052632
333,332,0.5
503,502,0.2
132,131,0.33333
191,187,0.125
306,305,0.25
189,187,0.125
529,486,0.25
159,55,0.33333
370,368,0.25
261,260,1.0
219,13,0.33333
371,368,0.25
437,436,0.052632
279,278,1.0
223,101,0.14286
191,183,0.125
225,224,0.14286
563,562,0.33333
539,2,1.3333
553,549,0.14286
282,280,0.5
554,10,0.14286
411,22,0.25
146,142,0.125
458,18,0.33333
394,50,0.14286
247,245,1.0
399,397,0.25
440,433,0.052632
443,433,0.052632
186,184,0.125
443,431,0.052632
348,34,0.5
221,220,0.5
277,103,0.33333
405,403,0.16667
372,37,0.2
305,302,0.25
458,65,0.33333
191,189,0.125
474,473,0.5
248,6,0.25
318,317,0.2
430,78,0.052632
473,24,0.5
406,402,0.16667
412,411,0.25
349,34,0.5
371,369,0.25
506,504,0.5
515,514,1.0
574,66,0.5
296,86,0.7
552,9,0.14286
439,428,0.052632
217,13,0.33333
439,432,0.052632
319,316,0.2
546,544,0.33333
403,56,0.16667
119,118,1.0
404,56,0.16667
556,555,1.0
164,3,0.5
343,342,0.33333
444,427,0.052632
319,317,0.2
438,437,0.052632
226,100,0.14286
539,6,0.5
266,61,0.25
294,95,0.25
143,142,0.125
146,140,0.125
438,431,0.052632
436,435,0.052632
136,135,0.5
488,486,0.25
503,499,0.2
392,82,0.14286
503,500,0.2
442,432,0.052632
171,169,0.25
283,54,0.33333
387,386,1.0
497,28,0.25
463,96,0.2
538,41,1.0
126,21,0.5
148,144,0.125
225,113,0.14286
513,29,0.25
568,567,1.0
537,535,0.33333
170,23,0.25
573,571,1.0
445,428,0.052632
276,103,0.33333
506,505,0.5
252,251,1.0
190,188,0.125
436,430,0.052632
548,177,0.33333
199,198,1.0
536,534,0.33333
432,427,0.052632
400,399,0.25
241,20,0.5
172,109,0.33333
446,427,0.33333
223,100,0.78571
293,95,0.75
381,309,0.5
144,140,0.125
404,45,0.16667
353,54,0.5
368,302,0.25
446,429,0.33333
230,223,0.14286
227,223,0.14286
372,36,0.2
225,100,0.14286
229,102,0.14286
207,73,0.25
439,430,0.052632
153,151,0.25
434,427,0.052632
355,51,0.25
540,2,0.33333
324,322,0.25
493,14,1.0
192,22,1.25
305,303,0.25
423,422,0.5
207,206,0.25
246,245,1.0
466,5,0.25
337,336,1.0
201,13,1.0
289,43,0.5
509,155,0.33333
324,323,0.25
439,437,0.052632
443,429,0.052632
428,427,0.38597
414,116,0.33333
211,209,0.5
530,486,0.25
434,433,0.052632
325,324,0.25
429,428,0.38597
164,91,0.33333
484,176,0.5
310,2,0.25
554,552,0.14286
295,294,0.25
560,558,0.2
441,439,0.052632
517,516,1.0
405,56,0.16667
531,529,0.25
441,438,0.052632
230,101,0.14286
500,499,0.2
426,425,0.5
269,268,1.0
511,29,0.25
192,16,0.5
267,264,0.25
267,61,0.25
370,302,0.25
404,402,0.16667
427,78,0.052632
325,5,0.25
444,429,0.052632
551,549,0.14286
227,103,0.14286
142,141,0.125
249,248,0.25
354,51,0.25
295,293,0.25
442,436,0.052632
146,141,0.125
188,183,0.125
438,428,0.052632
463,461,0.2
271,60,0.5
264,61,0.25
190,187,0.125
124,64,0.5
301,26,0.33333
222,221,0.5
523,71,0.2
396,42,1.0
437,431,0.052632
552,551,0.14286
274,272,1.5
436,432,0.052632
392,26,0.14286
226,224,0.14286
537,534,0.33333
412,192,0.25
444,428,0.052632
464,5,0.25
169,23,0.58333
366,57,0.33333
369,368,0.25
466,465,0.25
543,542,0.33333
445,442,0.052632
163,110,1.0
343,341,0.33333
542,541,0.33333
125,64,2.5
191,188,0.125
525,95,1.0
558,77,0.2
355,354,0.25
172,23,0.33333
487,486,1.0
277,276,0.33333
554,9,0.14286
440,432,0.052632
373,372,0.2
444,439,0.052632
210,209,0.5
442,431,0.052632
227,100,0.14286
553,551,0.14286
460,96,0.2
561,92,0.5
154,153,0.25
187,186,0.125
520,519,1.0
138,137,0.5
255,60,0.5
296,84,0.2
524,522,0.2
295,292,0.25
187,184,0.125
524,70,0.2
444,432,0.052632
442,430,0.052632
214,213,0.2
405,404,0.16667
444,437,0.052632
440,434,0.052632
383,66,0.5
309,307,0.5
223,102,0.14286
547,177,0.33333
440,78,0.052632
433,430,0.052632
285,284,0.33333
531,488,0.25
323,322,0.25
574,12,0.5
356,51,0.25
466,464,0.25
287,284,0.33333
432,78,0.052632
388,72,0.5
174,173,1.0
425,424,0.5
362,142,0.33333
296,85,0.2
439,429,0.052632
309,308,0.5
461,96,0.2
229,101,0.14286
461,37,0.2
435,434,0.052632
235,48,0.25
335,334,1.0
379,378,0.5
191,186,0.125
445,440,0.052632
549,9,0.14286
223,113,0.14286
480,479,0.5
401,399,0.25
458,21,0.33333
437,435,0.052632
393,82,0.14286
206,73,0.25
553,9,0.14286
182,181,0.25
286,285,0.33333
445,437,0.052632
228,100,0.14286
259,72,1.0
266,265,0.25
505,504,0.5
390,389,0.5
254,253,0.5
403,45,0.16667
367,4,1.0
287,286,0.33333
142,140,0.125
300,177,0.33333
326,325,0.25
432,428,0.052632
384,23,0.5
554,551,0.14286
347,34,0.33333
288,97,1.0
