0,1,2
120,34,2.0
122,121,0.5
123,0,0.5
125,124,0.5
126,64,1.0
126,21,0.5
127,64,0.5
127,125,0.5
131,130,0.33333
133,132,0.33333
135,134,0.5
136,134,0.5
138,137,0.5
139,137,0.5
142,140,0.125
142,141,0.125
143,142,0.125
144,142,0.125
144,143,0.125
145,144,0.125
146,144,0.125
146,145,0.125
147,141,0.125
147,145,0.125
147,146,0.125
148,140,0.125
148,141,0.125
148,146,0.125
148,147,0.125
153,151,0.25
153,152,0.25
154,153,0.25
155,151,0.25
155,153,0.25
157,13,0.5
157,156,0.5
158,88,0.5
159,55,0.33333
160,159,0.33333
160,31,0.33333
163,110,1.0
164,3,0.5
169,23,0.58333
170,169,0.25
170,109,0.25
170,23,0.25
171,109,0.25
172,169,0.33333
172,23,0.33333
176,175,1.0
177,27,0.33333
182,178,0.25
184,183,0.125
185,183,0.125
185,184,0.125
187,183,0.125
187,186,0.125
188,184,0.125
188,185,0.125
188,186,0.125
188,187,0.125
189,183,0.125
190,183,0.125
190,184,0.125
191,185,0.125
191,187,0.125
191,188,0.125
191,190,0.125
192,16,0.5
195,194,1.0
197,33,0.33333
197,32,0.33333
197,196,0.33333
200,93,1.0
201,13,1.0
202,106,0.5
205,20,0.8333299999999999
206,73,0.25
206,74,0.25
206,75,0.25
207,206,0.25
207,74,0.25
208,39,1.0
212,45,0.5
212,46,0.5
213,6,0.2
214,213,0.2
214,6,0.2
214,3,0.2
219,217,0.33333
219,13,0.33333
222,220,0.5
223,100,0.78571
223,103,1.1191
223,113,0.14286
223,102,0.14286
224,223,0.14286
225,100,0.14286
225,223,0.14286
226,103,0.14286
226,224,0.14286
227,103,0.14286
227,224,0.14286
227,225,0.14286
228,101,0.14286
229,103,0.14286
229,101,0.14286
230,103,0.14286
230,223,0.14286
230,102,0.14286
236,235,0.25
236,48,0.25
237,235,0.25
238,48,0.25
238,236,0.25
238,237,0.25
240,239,1.0
241,63,0.5
241,20,0.5
243,242,0.5
246,245,1.0
248,19,0.25
250,30,1.0
252,251,1.0
254,55,0.5
256,255,0.5
256,60,0.5
261,260,1.0
263,262,1.0
265,61,0.25
266,265,0.25
266,61,0.25
267,266,0.25
267,61,0.25
274,273,0.5
275,89,0.8333299999999999
275,17,0.8333299999999999
276,223,0.33333
277,223,0.33333
277,103,0.33333
279,278,1.0
282,280,0.5
282,281,0.5
283,53,0.33333
