0,1,2
3029,12818,0.75
1291,4487,0.166667
8574,3184,0.7
6342,515,0.333333
14282,14801,0.25
14754,4287,1.58333
7597,15317,0.25
7401,14658,0.202413
532,13334,0.5
7461,642,2.73333
12903,13937,0.25
3531,3649,1.16667
8129,9575,0.142857
10295,9644,0.333333
14279,11905,2.0
7879,4326,0.333333
6324,7199,0.333333
8183,7714,0.25
4865,8504,1.0
4442,4839,1.5
5057,7339,0.125
3452,4559,0.25
8583,8643,0.2
10497,10350,1.0
10909,10384,0.111111
9200,2357,0.5
16062,9983,0.1
8002,699,1.5
14026,12001,0.5
8831,11030,0.5
2516,3667,0.25
11667,14340,0.5
2858,3456,0.125
11988,7859,0.25
6857,4941,0.125
12053,4431,0.0588235
833,3456,0.125
2878,14110,0.166667
1733,13521,0.5
13482,162,0.333333
879,2704,0.0909091
9607,10541,0.25
3799,8591,0.333333
5048,8632,0.5
9032,12974,0.111111
1637,9312,0.0769231
3277,5918,0.267857
11884,7244,0.5
11904,10113,0.25
2842,76,1.5
3833,5499,0.125
11698,5537,0.211111
12809,14961,0.5
5510,14569,0.25
9061,12257,0.2
11888,12602,0.0909091
5804,2303,0.0909091
7993,3412,0.25
9061,2892,0.2
5330,4971,0.333333
15789,8608,0.125
6810,834,0.333333
1802,12720,1.33333
15339,12965,0.5
739,14713,0.166667
15372,8954,1.0
12099,5953,0.5
4551,1435,1.25
4837,14935,0.2
8706,7053,0.25
12115,741,0.2
200,9525,0.5
2126,12602,0.0714286
5249,9696,0.416667
15994,1853,0.25
8918,2835,0.5
1553,5372,0.5
4094,4577,1.0
6409,8585,1.0
4071,8378,0.25
1331,635,0.142857
3194,9415,0.125
11429,5419,0.285714
1193,5199,0.5
7976,15642,0.5
12308,5840,0.2
6908,14285,0.5
1384,3723,0.0909091
14811,1774,0.392857
2126,11918,0.125
5307,13157,0.166667
8521,9134,1.7
13196,8533,0.2
8764,6156,0.333333
15029,9984,0.5
12289,9917,0.333333
742,6062,1.0
13276,5800,0.142857
12942,1503,1.0
2180,13522,0.25
879,12516,0.142857
8687,13648,0.25
1652,4215,0.2
6682,15398,1.25
13580,13944,0.333333
10952,6694,0.25
1391,5519,0.5
3107,1675,0.166667
8900,16072,0.333333
12577,12090,0.5
6313,7053,0.25
11701,11218,0.166667
15987,6594,0.5
13011,3167,0.142857
11407,12124,0.2
8020,2211,0.25
7157,12905,0.25
7927,7701,0.375
11348,10505,0.5
8819,5645,0.142857
6321,9294,0.5
5259,6555,0.166667
3755,7098,0.333333
4233,3277,0.517857
950,11419,0.111111
2201,5733,0.166667
13133,10862,0.2
12615,15490,0.2
11042,3751,0.166667
13091,24,2.58333
10834,11141,0.25
2648,4271,0.333333
12381,5857,3.25
13839,332,2.0
3527,13441,0.25
13978,8064,0.142857
3292,4331,0.25
5011,90,0.458333
9215,4130,0.5
