0,1,2
2407,4587,0.333333
8227,9969,0.333333
9846,7924,1.66667
14384,7185,0.25
11954,14030,0.333333
9294,4328,0.25
2586,2522,0.142857
3672,12814,1.58333
11331,11104,0.333333
5791,5481,0.25
5947,12893,0.833333
15733,12713,0.0909091
11194,8102,0.125
6688,11825,0.333333
10302,8262,0.5
8796,2732,0.333333
5640,10783,0.166667
1570,7174,2.0
10852,8641,0.0666667
15289,6877,0.392857
10008,7084,0.333333
11689,13036,0.333333
13503,26,1.5
13133,13493,0.111111
3071,10078,1.0
1496,11529,0.111111
13819,14726,1.5
9658,7990,0.333333
8570,12753,1.0
9744,6320,0.333333
6014,5382,1.33333
252,2890,0.2
11677,6706,1.70357
14101,12743,0.311111
12365,12524,0.833333
6405,7546,0.166667
532,4290,0.5
12643,14821,0.166667
11891,5682,0.111111
3833,194,0.25
2788,14121,0.5
8545,15926,0.25
4292,10103,0.0833333
2383,996,0.166667
14350,6479,0.416667
15114,11262,0.833333
1732,11159,0.5
11589,14641,1.0
11188,16221,2.0
6316,2680,0.5
1032,14208,0.333333
1059,15409,1.0
15300,5807,0.5
9582,12252,4.08333
180,7572,0.1
10525,13946,0.166667
11788,9816,0.291667
1081,662,0.142857
3249,7231,0.1
11261,15033,0.333333
2265,5870,0.5
14721,4614,0.5
14282,2740,0.5
7429,14188,0.4
24,12845,0.333333
11883,131,0.566667
6758,12008,0.25
8173,4060,0.25
4599,14539,0.0769231
13192,15968,0.111111
13205,5640,0.25
9154,10446,0.5
5616,377,0.166667
9664,3705,1.84286
8959,14712,0.2
13572,15281,0.166667
8030,7198,0.333333
14995,13453,0.142857
13811,10442,0.166667
10501,7816,0.166667
13636,4492,1.0
2199,4279,0.167832
13281,15894,0.125
7732,15145,0.333333
12409,10307,0.666667
2673,6348,0.166667
5719,2691,0.5
286,3409,0.142857
15034,2219,0.7
7241,14340,0.47619
10075,15528,0.833333
4327,4935,0.333333
7383,10426,0.833333
1853,6793,0.25
14538,12393,0.5
12759,15726,0.142857
5510,11655,0.436111
114,9489,1.0
12708,11115,1.0
9304,950,0.111111
6222,14953,0.142857
6645,5892,3.4
7649,9514,0.142857
2525,11521,0.2
3320,85,0.916667
12881,654,0.333333
15841,13004,0.5
7323,12137,0.333333
8334,5808,0.333333
10867,4292,3.22619
1281,14202,0.111111
11888,15328,0.333333
115,10771,0.933333
5538,9469,1.0
7241,1518,0.333333
15916,7448,7.5
7463,3285,1.0
3610,589,1.0
11315,16237,0.2
2663,9611,1.0
5425,4607,0.125
11412,15717,0.142857
3648,3073,0.25
10690,8735,0.125
3328,1590,0.142857
5450,14756,0.5
2338,12183,3.2
13777,14894,0.420635
15114,5261,0.5
5111,4916,0.5
7288,12619,0.666667
15370,3220,0.5
2112,4920,1.16667
3441,3539,0.2
5078,9505,5.0
6046,10269,0.2
10867,15453,0.0833333
7536,11376,0.142857
13451,3220,0.5
5431,15519,0.5
2069,6181,0.45
14887,5025,0.142857
4113,4546,0.583333
8349,10467,0.5
13612,15035,0.25
11409,340,1.31667
3809,9688,0.25
4039,9531,1.28571
893,15240,0.166667
13607,14126,0.5
459,11151,0.2
8069,12788,0.333333
14263,9287,0.166667
12810,16237,0.0769231
2425,598,0.5
11005,9304,0.342857
2215,9103,0.333333
0,6544,0.2
275,1000,0.2
14591,16226,0.333333
11478,5072,0.5
1881,4920,0.166667
12505,9015,0.166667
8628,3456,0.291667
14468,4159,1.0
180,2199,0.167832
439,481,0.25
5163,5307,0.0769231
6102,16005,0.333333
1901,16159,0.333333
4834,8681,1.5
9582,14457,0.5
11122,9941,0.142857
1957,8436,0.333333
7997,14230,0.5
14031,8085,0.25
7408,15517,0.25
14583,3708,3.0
3209,4477,0.1
3487,7395,0.166667
7229,843,0.166667
8756,13173,0.5
11083,14953,0.142857
603,6314,0.333333
8552,5681,0.392857
6584,9164,1.0
13101,1669,0.5
13192,4343,0.111111
12441,11617,0.25
14980,9223,0.2
2636,4467,0.9
933,424,0.166667
8644,7703,1.83333
4072,4045,0.25
14903,9425,0.25
11385,6644,0.167832
970,128,0.5
15543,9922,0.333333
7969,15350,0.5
10972,2235,0.5
4042,7701,0.142857
13756,11673,0.2
15583,9077,0.5
7867,10747,1.5
12507,1580,0.333333
9839,12762,1.0
12566,13383,0.333333
9138,12450,0.225
7954,10078,0.5
9678,10622,0.2
3907,774,0.2
1117,11440,0.5
270,9754,0.142857
10574,6471,1.0
11198,8946,0.125
8496,9660,0.1
11869,2864,0.5
2091,11612,0.125
8525,5964,0.25
7048,10734,2.56667
7758,15343,0.166667
13513,4475,0.5
5252,8757,0.533333
674,11915,1.53333
7248,12833,0.111111
5312,9484,0.25
494,3424,3.33333
6263,6271,1.0
13895,10680,0.2
7956,14497,0.5
12799,7499,0.111111
13482,11329,0.2
4305,11163,0.25
15102,16202,0.25
10867,9377,0.0833333
12460,15712,0.5
15546,10094,0.5
1440,5056,1.0
8129,3301,1.33333
6206,4438,0.142857
1561,12749,0.309524
2706,15437,1.0
12289,13354,3.83333
10436,10304,1.0
15188,7383,1.0
7461,13941,0.5
8399,2236,0.1
497,854,0.25
18,8126,0.333333
12289,15948,0.5
14611,11868,0.424145
12883,914,0.333333
8908,10254,0.166667
8723,8404,1.0
907,12664,0.2
13156,13634,0.142857
12705,15903,0.125
3140,8920,0.333333
3575,1776,1.0
2518,12189,0.111111
16237,10056,0.5
5104,15125,1.0
14293,6400,0.2
2635,11425,0.2
1274,14391,0.0769231
5831,12172,0.1
3994,8323,0.5
7100,8900,3.33333
2804,1264,0.666667
6781,15433,1.5
1025,16094,0.166667
10564,1548,2.5
3049,10035,0.333333
15132,2995,0.333333
1143,12615,0.2
11000,14320,0.5
13037,5050,0.45
10901,5165,0.25
14583,11849,1.5
7057,14934,0.533333
14021,13048,0.142857
15206,13341,0.5
932,8659,0.125
12296,15734,0.333333
4110,5181,0.2
11272,8608,0.125
1084,14150,1.5
11179,4145,0.142857
5777,10538,0.309524
15675,2181,2.0
3209,7572,0.1
10333,4430,0.833333
8080,14769,2.0
13757,258,0.5
6055,4644,0.2
15161,4422,0.5
4245,15223,1.0
12840,2032,0.833333
2481,15835,1.0
11642,15958,0.125
15901,12848,1.0
14769,5404,0.25
945,1317,0.5
7575,2587,1.0
7234,4928,2.5
10861,13771,0.392857
1016,2131,0.2
8761,14388,0.5
15382,10638,2.0
15700,12056,0.25
11710,3423,1.07034
9664,14760,0.2
3538,228,0.25
1212,1764,0.166667
1277,810,0.111111
498,7644,0.666667
24,8282,1.7
4870,6919,0.5
11645,15719,0.5
1216,1749,0.2
15206,2474,0.25
2749,3451,0.333333
6242,15129,0.5
936,14765,0.166667
11005,10880,0.1
4470,2495,1.0
459,12094,1.0
8756,11694,0.340909
6212,8364,0.5
8778,4191,0.333333
12149,4800,0.666667
1742,7416,0.333333
2538,10557,1.0
842,12006,1.0
15102,14048,0.166667
6969,8526,0.333333
