0,1,2
406,56,0.16667
247,245,1.0
145,141,0.125
267,61,0.25
455,454,0.33333
171,170,0.25
394,177,0.14286
568,567,1.0
461,460,0.2
437,431,0.052632
230,100,0.14286
441,436,0.052632
126,21,0.5
395,26,0.14286
444,439,0.052632
431,430,0.052632
335,334,1.0
443,434,0.052632
392,26,0.14286
503,500,0.2
473,24,0.5
443,432,0.052632
443,435,0.052632
441,434,0.052632
548,26,0.33333
160,159,0.33333
382,381,0.5
528,527,0.5
458,18,0.33333
164,80,0.33333
550,549,0.14286
446,429,0.33333
291,108,0.5
497,494,0.25
469,467,0.5
443,440,0.052632
380,379,0.5
500,498,0.2
445,444,0.052632
214,213,0.2
474,24,0.5
505,504,0.5
189,186,0.125
542,37,0.33333
223,100,0.78571
405,403,0.16667
458,65,0.33333
319,114,0.2
557,77,0.2
442,440,0.052632
317,114,0.2
521,1,1.0
382,309,0.5
538,41,1.0
437,429,0.052632
551,549,0.14286
530,529,0.25
227,226,0.14286
420,419,0.33333
186,183,0.125
191,187,0.125
189,184,0.125
274,272,1.5
559,558,0.2
396,42,1.0
572,571,1.0
227,225,0.14286
218,13,0.33333
439,434,0.052632
337,336,1.0
310,53,0.25
237,236,0.25
287,286,0.33333
444,430,0.052632
124,64,0.5
412,22,0.25
513,104,0.25
489,488,1.0
154,153,0.25
528,526,0.5
359,358,1.0
304,303,0.25
281,280,0.5
271,270,0.5
296,86,0.7
443,433,0.052632
405,45,0.16667
370,369,0.25
485,176,0.5
531,488,0.25
503,499,0.2
510,508,0.33333
229,228,0.14286
390,389,0.5
438,429,0.052632
540,539,0.33333
301,300,0.33333
453,61,1.0
326,323,0.25
566,77,0.5
445,433,0.052632
559,557,0.2
127,125,0.5
