0,1,2
495,494,0.25
238,235,0.25
329,328,1.0
444,439,0.052632
438,427,0.052632
219,218,0.33333
192,22,1.25
366,57,0.33333
129,59,0.8333299999999999
502,500,0.2
442,437,0.052632
443,434,0.052632
360,106,1.0
296,86,0.7
142,140,0.125
366,4,0.33333
439,434,0.052632
310,54,0.25
436,431,0.052632
413,412,0.25
511,29,0.25
416,105,1.0
438,436,0.052632
452,83,1.0
553,9,0.14286
145,140,0.125
434,431,0.052632
371,370,0.25
189,187,0.125
190,183,0.125
310,52,0.25
537,534,0.33333
266,265,0.25
393,50,0.14286
266,61,0.25
172,109,0.33333
542,37,0.33333
143,140,0.125
234,232,0.33333
420,419,0.33333
478,477,0.5
443,440,0.052632
249,6,0.25
401,397,0.25
226,103,0.14286
339,338,0.5
443,430,0.052632
543,37,0.33333
443,438,0.052632
407,62,0.5
188,185,0.125
226,224,0.14286
546,545,0.33333
458,65,0.33333
462,96,0.2
269,268,1.0
406,45,0.16667
229,228,0.14286
443,78,0.052632
125,124,0.5
400,398,0.25
226,223,0.14286
223,101,0.14286
472,470,0.5
444,438,0.052632
505,504,0.5
398,397,0.25
176,175,1.0
435,428,0.052632
434,432,0.052632
357,354,0.25
164,80,0.33333
326,325,0.25
157,156,0.5
159,55,0.33333
211,209,0.5
557,49,0.2
572,571,1.0
360,67,0.33333
528,526,0.5
283,52,0.33333
538,41,1.0
191,187,0.125
177,82,0.14286
147,143,0.125
440,437,0.052632
548,177,0.33333
440,438,0.052632
429,428,0.38597
461,37,0.2
305,303,0.25
457,454,0.33333
430,78,0.052632
565,562,0.33333
440,432,0.052632
207,75,0.25
238,237,0.25
553,551,0.14286
219,13,0.33333
405,45,0.16667
437,435,0.052632
423,1,1.5
148,141,0.125
