0,1,2
256,117,1
115,21,1
186,96,2
131,210,5
240,15,1
171,265,3
203,251,2
99,103,2
225,194,1
252,152,1
203,244,1
1,174,10
138,107,7
60,32,3
94,62,1
235,73,1
243,282,3
255,97,1
165,43,29
171,169,1
54,77,3
223,189,3
56,48,2
60,81,1
262,232,6
86,47,3
119,84,1
149,27,2
85,156,1
9,101,13
206,255,3
25,48,1
197,198,5
198,144,1
186,150,1
8,4,1
184,216,1
192,213,2
216,205,1
158,43,10
2,181,1
89,217,3
7,102,2
180,233,2
99,102,2
99,10,3
186,219,1
14,3,3
11,170,2
231,196,1
68,87,1
13,2,2
137,11,1
197,104,3
152,226,16
265,275,15
116,180,1
83,187,1
97,185,1
212,147,1
18,45,4
15,83,1
62,1,3
86,235,1
212,205,1
20,105,1
136,71,1
197,85,2
5,34,8
258,171,8
206,85,3
120,83,1
116,162,3
2,159,6
49,44,1
12,22,10
44,32,7
52,12,1
194,165,2
1,158,4
156,43,15
124,117,6
3,153,2
124,231,4
62,2,1
227,136,2
29,31,3
25,43,9
138,134,1
202,189,3
144,218,1
114,106,12
66,117,1
90,11,1
162,43,29
70,54,6
171,95,4
203,220,1
246,11,27
30,45,3
51,20,1
190,156,1
118,198,5
190,201,7
178,232,11
241,189,1
223,117,2
134,113,3
106,107,6
119,83,1
258,257,1
86,85,1
134,123,2
263,43,18
192,113,3
256,11,7
282,194,2
117,152,2
245,276,8
88,59,4
117,177,1
101,136,4
8,102,1
2,154,1
264,43,18
89,73,1
236,237,1
83,150,1
122,144,2
116,155,1
83,85,4
170,245,1
186,3,1
193,203,4
112,140,14
66,62,2
224,130,2
208,72,2
87,189,1
62,8,6
17,13,7
101,134,1
124,41,1
122,201,11
122,102,3
16,52,2
211,1,11
97,2,4
141,107,1
130,129,5
203,219,3
271,272,16
166,226,23
190,115,1
6,58,5
112,0,11
134,137,4
89,3,6
171,1,10
228,122,1
56,57,1
268,43,25
83,117,3
141,116,3
198,122,5
159,43,29
115,11,2
225,189,2
223,124,2
70,42,3
60,59,1
7,234,1
2,196,1
244,270,5
200,202,2
129,11,2
89,131,3
97,144,1
122,200,1
64,7,2
192,217,1
243,192,2
107,129,4
170,41,2
227,165,1
49,50,2
283,248,1
126,114,3
116,166,1
206,237,2
103,221,1
282,275,2
5,24,1
56,44,7
171,263,1
55,34,1
136,129,1
279,96,15
28,34,11
81,73,1
190,162,1
132,131,1
85,189,6
132,43,5
52,3,5
69,12,1
97,1,2
201,170,1
33,43,4
195,43,10
191,156,1
51,3,1
73,43,3
171,219,2
117,183,6
163,275,3
136,3,6
157,43,15
62,100,1
229,218,4
131,11,1
254,1,6
190,101,2
175,176,2
83,174,1
256,116,1
3,194,1
89,76,1
86,3,3
57,45,2
115,117,4
3,158,12
82,24,1
96,226,1
108,85,3
81,45,4
151,248,16
202,83,5
269,43,15
1,179,4
79,189,1
243,194,1
99,12,12
3,150,5
124,150,1
70,88,1
291,43,1
245,267,2
17,71,2
203,189,2
96,220,1
255,251,3
228,256,5
212,184,4
244,275,10
56,60,3
3,178,5
41,172,1
114,9,4
246,247,2
100,113,2
257,136,5
108,105,1
11,157,2
254,176,2
110,189,3
124,11,7
148,3,1
114,137,1
122,97,2
124,89,2
85,151,2
61,63,2
117,192,1
124,77,2
206,204,1
149,190,1
106,5,4
206,244,1
17,3,19
225,171,1
176,182,12
131,43,4
14,18,5
242,189,1
179,230,1
105,74,2
252,43,22
29,37,3
129,73,3
253,96,15
194,96,4
113,72,3
116,160,6
113,130,1
29,51,1
28,29,6
207,134,4
94,71,1
205,85,5
81,3,2
168,43,22
124,159,1
89,30,1
160,43,29
154,196,4
124,253,1
289,43,1
117,178,3
86,118,1
91,38,3
1,164,7
15,115,2
12,73,10
219,251,3
102,64,5
249,166,1
26,30,11
206,117,6
5,42,5
155,43,15
113,12,1
141,113,1
116,185,6
16,21,7
206,232,1
3,179,1
171,266,2
173,189,1
273,272,2
121,105,1
244,251,1
61,47,1
35,48,1
15,118,1
215,14,1
57,49,1
58,54,3
57,94,1
70,82,3
144,112,6
205,41,3
194,213,2
225,202,1
223,1,4
104,98,3
17,75,1
126,112,2
132,177,1
62,128,3
26,37,1
159,218,1
35,92,2
117,158,3
83,3,3
66,11,5
183,97,1
141,181,1
97,83,4
122,199,1
125,126,6
11,163,2
252,272,1
86,1,1
209,47,2
277,270,9
124,85,16
214,122,1
66,128,3
11,152,9
