0,1,2
89,26,1
0,129,16
129,118,1
150,158,1
288,43,1
237,232,4
114,125,3
113,12,1
24,189,1
217,73,2
58,38,1
171,1,10
136,167,3
206,230,4
141,115,2
177,43,10
8,235,1
204,97,2
5,42,5
235,88,1
212,184,4
145,147,13
89,186,2
281,43,4
122,200,1
4,13,4
85,162,1
146,121,11
33,73,1
145,146,4
156,233,16
246,171,28
116,117,4
7,13,1
212,136,1
11,164,7
191,156,1
277,267,7
283,267,1
1,174,10
280,43,18
0,73,1
256,116,1
206,244,1
147,38,1
8,4,1
193,1,7
238,20,1
128,116,6
191,43,22
72,74,3
2,159,6
192,13,1
102,190,1
281,199,1
62,33,1
123,106,9
166,43,29
124,95,5
110,200,1
60,59,1
18,79,3
136,103,3
58,21,5
269,43,15
68,49,3
118,141,2
104,110,2
0,114,2
67,19,1
221,71,3
58,101,6
256,1,7
176,166,5
56,32,12
75,3,3
138,134,1
98,5,10
20,84,1
133,6,2
52,89,1
13,117,1
171,262,4
250,96,1
4,11,3
66,117,1
168,275,4
30,46,3
205,224,3
169,117,2
156,230,2
70,19,1
61,47,1
105,85,4
3,173,17
18,19,1
89,129,5
2,124,3
252,152,1
206,193,3
112,214,1
7,192,6
243,194,1
89,76,1
11,158,4
16,21,7
229,218,4
124,265,3
64,10,7
92,42,4
202,192,2
146,138,1
176,96,2
66,223,4
219,117,1
206,186,4
66,105,1
31,80,3
262,274,15
257,176,1
31,42,3
62,40,1
194,43,5
117,178,3
94,239,6
225,11,3
223,124,2
277,272,22
62,92,3
26,38,1
148,214,1
243,198,1
136,129,1
71,92,1
191,233,9
39,40,2
238,11,2
18,16,2
2,177,2
70,75,2
135,114,1
175,96,8
203,186,4
5,33,3
88,1,1
190,172,1
65,49,1
1,117,72
194,63,1
244,199,1
202,11,2
203,225,3
88,59,4
138,107,7
120,85,2
122,117,1
216,136,3
206,204,1
54,34,4
15,0,6
51,36,1
155,230,16
117,151,2
51,8,2
221,111,5
162,163,1
160,188,23
131,211,6
73,43,3
151,43,15
217,170,4
187,278,1
136,83,1
136,231,1
101,103,7
194,249,1
231,232,4
236,232,1
134,5,1
135,123,2
14,19,6
191,270,7
56,20,1
141,203,2
217,202,1
1,7,1
116,172,3
231,218,1
232,230,1
89,73,1
109,5,1
86,102,1
136,10,1
244,275,10
170,189,4
225,117,1
205,158,2
271,270,2
62,2,1
176,124,2
236,218,19
116,191,1
260,136,5
115,12,4
62,7,5
92,24,1
25,50,1
191,268,22
80,189,1
128,1,18
169,254,1
205,124,4
140,148,4
100,85,5
