0,1,2
101,0,4
107,0,9
115,0,5
123,0,1
134,0,7
137,0,1
139,0,3
140,0,3
192,0,1
213,0,1
6,1,2
19,1,6
20,1,3
62,1,3
86,1,1
88,1,1
98,1,1
120,1,2
169,1,4
171,1,10
192,1,7
193,1,7
200,1,3
202,1,2
203,1,6
206,1,6
211,1,11
219,1,1
223,1,4
225,1,1
247,1,27
254,1,6
256,1,7
10,2,4
26,2,4
49,2,1
57,2,5
61,2,1
62,2,1
64,2,3
81,2,2
85,2,3
89,2,8
92,2,2
97,2,4
100,2,1
110,2,1
113,2,1
136,2,8
215,2,1
223,2,3
238,2,1
8,3,2
13,3,5
14,3,3
51,3,1
52,3,5
66,3,1
75,3,3
89,3,6
101,3,4
107,3,1
108,3,2
118,3,4
124,3,1
136,3,6
186,3,1
202,3,1
203,3,3
206,3,3
225,3,1
8,4,1
58,4,1
102,4,1
126,4,3
200,4,2
6,5,2
12,5,1
29,5,2
51,5,4
58,5,9
98,5,10
102,5,1
104,5,12
106,5,4
107,5,7
200,5,2
208,5,2
0,6,3
8,6,1
57,6,1
129,6,1
4,7,9
64,7,2
66,7,7
62,8,6
66,8,4
104,8,2
110,8,1
192,8,5
194,8,3
0,9,1
4,9,1
114,9,4
125,9,7
134,9,12
135,9,2
4,10,1
53,10,1
64,10,7
99,10,3
136,10,1
10,11,2
13,11,1
19,11,5
62,11,2
66,11,5
85,11,25
90,11,1
92,11,1
110,11,1
115,11,2
124,11,7
128,11,13
131,11,1
136,11,3
183,11,3
192,11,5
200,11,5
210,11,15
225,11,3
246,11,27
254,11,9
255,11,1
257,11,1
4,12,4
9,12,5
10,12,6
52,12,1
58,12,12
69,12,1
99,12,12
113,12,1
119,12,3
136,12,1
137,12,2
200,12,3
7,13,1
9,13,5
10,13,10
58,13,5
59,13,1
126,13,1
131,13,1
133,13,1
192,13,1
11,15,3
240,15,1
17,16,1
18,16,2
41,16,1
69,16,6
62,17,2
61,18,8
99,18,1
14,19,6
18,19,1
26,19,2
57,19,4
61,19,1
64,19,1
67,19,1
14,20,4
51,20,1
54,20,1
56,20,1
68,20,1
120,20,1
238,20,1
15,21,1
18,21,2
25,21,3
53,21,9
55,21,3
58,21,5
69,21,11
70,21,2
100,21,2
5,22,12
14,22,3
16,22,11
40,22,3
49,22,3
52,22,4
57,22,1
67,22,3
81,22,2
90,22,1
208,22,1
5,24,1
14,24,2
208,24,2
5,26,1
89,26,1
26,27,1
109,27,1
133,27,1
149,27,2
26,28,2
30,28,1
26,30,11
66,30,2
89,30,1
120,30,1
29,31,3
51,31,1
65,31,7
26,32,1
28,32,8
29,32,14
41,32,3
44,32,7
51,32,3
56,32,12
58,32,5
60,32,3
105,32,1
204,32,1
5,33,3
12,33,3
26,33,1
17,34,1
26,34,2
28,34,11
30,34,10
46,34,1
54,34,4
55,34,1
75,34,4
82,34,1
215,34,1
7,35,3
67,35,1
235,35,1
240,35,1
26,36,2
33,36,3
51,36,1
26,37,1
29,37,3
58,38,1
148,38,2
149,38,1
55,39,2
70,39,4
16,40,1
39,40,2
70,40,1
82,40,1
39,41,2
