0,1,2
230,43,25
212,205,1
183,41,1
136,252,2
100,76,2
83,151,2
131,76,1
283,270,1
105,32,1
86,1,1
224,97,1
116,177,1
155,230,16
114,106,12
245,43,30
1,66,2
117,166,1
17,50,2
49,45,4
283,274,1
66,7,7
57,49,1
108,141,1
215,70,3
116,156,1
53,39,7
82,64,4
208,130,2
56,32,12
131,46,1
141,156,1
65,50,2
29,32,14
176,165,3
171,231,4
206,1,6
178,43,31
190,131,2
92,24,1
0,114,2
240,83,5
205,66,3
116,160,6
213,217,4
95,96,1
14,19,6
205,124,4
124,255,2
206,237,2
141,237,5
0,130,2
283,144,1
244,270,5
97,171,4
186,159,1
41,97,2
152,248,2
208,47,1
82,84,1
225,228,4
13,117,1
4,10,1
249,166,1
197,104,3
269,43,15
8,3,2
256,176,1
61,18,8
245,267,2
58,70,1
277,272,22
151,267,2
244,199,1
133,6,2
19,74,1
252,272,1
89,217,3
1,11,6
214,85,1
129,47,1
116,180,1
231,218,1
245,174,1
109,27,1
107,2,4
61,48,2
147,186,1
65,37,1
89,90,1
83,157,2
206,188,2
145,146,4
30,72,1
147,198,1
94,60,1
11,154,2
117,152,2
229,218,4
57,2,5
1,183,12
55,39,2
117,155,1
128,1,18
71,131,5
68,51,7
39,40,2
182,43,8
53,55,3
97,124,2
30,3,1
218,196,1
134,112,4
126,0,2
192,213,2
257,169,1
73,43,3
41,44,1
202,11,2
239,57,1
29,5,2
90,78,1
167,232,4
225,171,1
238,113,1
262,43,18
203,220,1
283,243,1
83,1,25
246,11,27
99,102,2
216,124,2
0,128,2
148,3,1
260,141,2
128,113,2
86,116,1
136,200,4
124,83,4
179,43,10
70,40,1
126,95,1
184,217,22
190,140,1
117,177,1
20,105,1
272,43,25
41,32,3
190,109,2
14,17,6
5,74,11
110,171,7
59,43,10
12,73,10
44,43,8
162,270,1
246,247,2
206,189,2
246,171,28
5,46,8
180,43,10
283,226,1
17,72,3
279,96,15
177,43,10
199,218,2
1,3,48
13,74,2
203,225,3
136,111,2
135,134,1
116,150,1
240,0,2
117,159,2
62,40,1
18,16,2
202,7,2
52,12,1
89,14,2
104,98,3
0,73,1
1,158,4
83,155,2
46,43,11
217,130,1
1,156,4
89,57,2
58,48,1
239,87,1
83,3,3
83,179,1
204,124,1
19,131,1
84,43,9
98,5,10
3,188,1
190,181,1
104,106,2
198,144,1
262,232,6
84,210,2
206,186,4
267,43,25
243,43,10
13,12,3
55,21,3
169,254,1
58,14,1
52,77,1
148,198,1
204,32,1
26,31,3
3,179,1
261,43,18
83,85,4
149,121,4
90,6,1
54,34,4
112,0,11
92,113,1
101,131,3
85,156,1
4,2,4
139,140,1
82,34,1
197,198,5
100,85,5
1,124,37
253,96,15
86,105,1
183,11,3
197,118,4
66,3,1
119,99,8
187,275,8
186,220,3
70,35,4
237,232,4
44,45,8
171,262,4
291,43,1
12,34,6
223,85,2
257,176,1
242,189,1
144,140,4
15,117,4
36,189,1
174,43,10
136,132,1
246,136,3
294,189,1
2,177,2
26,36,2
243,192,2
205,41,3
115,0,5
94,141,9
105,74,2
117,150,1
52,74,4
166,96,1
81,22,2
260,184,5
204,171,1
94,66,1
18,45,4
253,43,18
85,154,2
18,79,3
124,117,6
16,22,11
202,192,2
152,43,15
176,43,14
134,9,12
113,72,3
3,117,1
141,86,1
264,274,6
180,233,2
168,275,4
192,83,1
217,170,4
68,87,1
244,218,2
201,83,5
138,104,3
167,274,9
57,81,1
275,270,1
227,117,1
8,102,1
1,178,4
58,13,5
11,83,2
191,268,22
57,23,4
203,224,4
223,113,1
190,116,3
295,189,1
138,127,9
9,141,1
56,48,2
14,22,3
171,261,1
28,34,11
217,73,2
171,184,3
141,243,5
282,275,2
102,51,2
198,43,2
187,43,10
83,150,1
90,5,1
3,153,2
62,1,3
61,19,1
174,175,1
156,230,2
134,113,3
190,107,1
97,144,1
206,232,1
69,58,2
192,113,3
193,11,7
97,83,4
8,4,1
264,43,18
271,43,15
283,220,1
92,64,1
170,216,11
1,177,3
12,72,10
53,21,9
164,43,29
278,245,1
51,36,1
20,76,2
204,110,4
119,84,1
269,268,2
206,204,1
244,274,4
41,217,1
41,166,1
204,83,1
11,158,4
12,5,1
255,116,1
136,253,2
97,206,8
252,152,1
51,83,1
111,63,3
251,189,1
214,202,3
83,154,2
227,165,1
171,116,6
117,161,4
65,66,2
12,33,3
68,85,1
283,275,1
83,174,1
28,49,1
99,100,1
89,13,3
217,216,1
28,32,8
203,188,2
161,230,23
92,77,2
142,137,1
252,96,4
57,87,1
102,136,4
227,228,11
116,178,3
161,268,1
149,141,2
106,138,3
176,96,2
95,59,1
7,3,2
26,32,1
247,136,3
90,34,4
228,256,5
49,2,1
15,118,1
212,216,12
18,58,5
157,233,2
52,3,5
101,113,7
75,72,1
70,19,1
53,54,2
281,199,1
170,136,61
175,43,10
135,137,2
92,100,1
94,197,1
163,164,1
46,213,6
167,43,22
168,269,1
141,244,3
205,85,5
117,85,1
12,87,1
225,117,1
62,128,3
58,57,1
154,160,1
225,165,2
62,92,3
176,252,4
17,3,19
51,5,4
194,0,2
