0,1,2
171,308,1
869,673,2
599,967,2
399,537,1
772,1214,1
902,639,1
767,976,2
61,362,1
700,1171,1
607,878,1
572,272,1
795,620,1
849,1027,1
784,1179,1
994,1184,1
922,610,1
1153,815,1
1153,883,1
291,449,1
836,1200,2
308,500,2
144,392,2
483,47,1
75,521,1
1162,1053,1
879,769,1
205,215,1
800,1105,2
364,536,1
122,384,2
649,769,1
283,394,2
990,773,1
48,21,1
1076,849,2
566,497,1
715,831,1
695,891,1
673,629,2
1008,767,1
736,648,1
193,86,1
304,376,1
1169,752,1
481,126,1
697,1143,1
338,317,1
1116,934,1
738,1012,1
851,726,1
68,61,1
325,536,1
517,303,2
327,13,1
1146,929,1
355,486,1
851,828,2
1078,865,1
481,305,1
915,785,1
1128,1080,1
192,86,1
118,548,1
132,498,1
526,27,1
958,778,1
375,506,1
1002,215,1
83,506,1
498,577,1
292,523,1
861,1007,1
842,707,1
36,506,1
137,515,2
12,207,2
412,506,1
942,806,1
1100,1060,1
480,47,1
372,269,1
938,595,1
636,942,1
301,303,1
460,126,1
481,536,1
670,730,1
412,783,1
467,817,1
36,5,2
131,140,1
266,86,1
851,756,1
593,614,1
83,95,1
1025,996,1
1128,1214,1
885,759,1
525,404,1
638,644,1
1144,381,1
581,89,1
250,443,1
1120,595,1
207,504,1
269,138,1
811,831,1
601,1087,1
163,217,1
118,514,1
192,138,1
612,749,1
20,138,1
1153,1031,1
386,20,2
1151,673,2
584,27,1
475,187,1
1053,997,1
1129,767,1
840,797,1
932,898,1
203,86,1
163,496,1
1167,882,1
1151,1116,1
1216,891,1
170,126,2
364,441,2
250,338,1
10,253,1
757,921,1
1187,620,1
976,749,1
305,536,1
1105,610,1
386,47,2
1140,898,1
1129,898,1
238,577,1
25,253,1
778,632,1
1163,769,1
902,947,1
154,441,1
121,59,1
911,891,1
443,517,1
11,358,2
1200,976,2
136,253,1
567,441,1
568,573,2
477,1179,1
326,498,1
181,122,1
825,743,1
979,590,1
428,498,1
178,154,1
59,427,1
163,283,2
656,698,1
399,505,1
1013,1076,1
780,798,1
83,517,2
156,449,2
166,441,1
537,156,1
322,384,1
772,1037,1
428,500,2
483,10,1
385,497,1
1129,947,1
76,195,1
802,422,1
983,910,1
785,659,1
220,497,1
212,184,2
738,891,1
997,590,2
984,1200,1
989,1007,1
1000,52,1
1056,769,1
146,585,1
386,450,2
517,225,2
831,585,1
448,451,1
358,631,2
1181,154,1
573,473,1
181,441,1
249,289,1
743,767,1
796,783,1
114,446,1
163,187,1
1008,1031,1
1127,1171,1
303,464,1
599,839,1
12,126,1
984,1080,1
1214,761,1
695,245,1
127,478,2
656,744,1
1154,652,1
1073,987,1
185,346,1
1001,798,1
785,878,1
830,700,1
327,130,1
464,384,1
842,831,1
12,462,1
784,1204,1
670,883,1
127,442,2
301,505,1
481,317,1
567,498,2
250,506,1
156,377,1
883,827,1
402,379,1
1171,1069,1
491,497,1
438,521,1
471,498,1
1200,830,2
123,154,1
38,253,1
107,64,1
387,114,1
489,126,1
1198,1037,2
584,497,1
155,311,1
1181,831,1
70,47,1
760,615,1
353,233,1
999,719,1
182,114,1
1042,883,1
640,639,1
934,700,1
1181,1213,1
795,720,1
743,605,1
1201,947,2
741,100,1
839,1134,1
583,554,1
1181,498,1
909,922,1
648,767,1
373,422,1
715,1069,1
176,305,1
101,376,1
1065,673,1
21,474,2
227,309,1
61,376,1
269,407,1
1153,1171,1
1128,1097,1
48,31,1
321,61,1
730,620,1
710,923,1
908,332,1
915,741,1
478,498,1
232,317,1
1015,590,2
763,839,1
203,453,1
673,1170,1
635,831,1
92,21,1
607,640,1
982,1178,1
515,384,1
156,448,2
1089,610,1
889,957,1
1000,891,1
443,99,2
590,847,2
318,997,1
628,947,1
1051,384,1
891,673,1
486,418,1
744,923,1
646,648,1
301,36,2
938,856,1
1146,756,1
931,772,1
59,10,2
443,269,2
799,1017,1
