0,1,2
122,327,2
412,221,1
1179,997,1
98,620,1
896,807,1
327,506,1
1018,1007,1
1136,577,1
136,521,1
760,601,2
732,783,1
1,442,1
828,616,2
808,654,1
25,179,1
1197,831,1
217,852,1
446,79,1
21,125,2
799,648,1
629,852,1
365,556,2
1177,620,1
1153,779,1
481,412,2
87,371,1
1200,1087,1
673,688,1
98,253,1
932,767,1
1097,1169,1
918,590,1
402,140,1
825,632,1
372,233,1
760,590,1
457,154,2
1169,498,1
947,891,1
565,446,2
5,447,1
778,1214,2
176,126,1
638,740,1
707,648,1
1216,1214,1
588,673,1
99,453,2
830,1134,1
825,673,1
628,763,1
127,450,2
958,763,2
283,96,1
478,237,1
339,1031,1
25,163,2
1035,923,1
1110,605,1
1064,1179,1
809,648,1
631,527,1
330,126,1
720,1012,1
446,554,1
794,673,2
1200,1011,2
777,891,1
402,118,1
369,283,2
646,639,1
1030,891,1
765,673,1
1164,792,1
389,497,1
127,496,1
154,462,1
752,767,1
857,854,1
1153,1080,1
837,839,1
85,47,1
1129,776,1
85,384,1
945,909,1
358,521,1
1200,1060,1
1015,718,1
653,1016,2
945,741,1
1213,693,1
959,1171,1
909,1012,1
544,23,1
419,376,1
517,493,1
883,1134,1
989,1134,2
457,346,1
92,497,1
364,673,1
1079,648,1
1018,807,1
883,680,1
1095,947,1
883,610,1
732,1172,1
338,376,2
730,958,2
412,431,1
1078,839,1
589,910,1
384,536,1
891,716,2
911,700,1
1201,1108,2
464,442,1
1101,984,1
1003,839,1
837,759,1
784,821,1
954,772,1
838,883,1
109,505,1
481,314,1
577,769,1
590,1194,1
1047,883,1
239,126,1
650,760,1
1003,1011,1
828,751,2
11,1076,2
1144,1007,1
839,359,1
795,215,1
1108,1007,1
59,384,1
803,338,1
635,682,1
595,1213,1
143,428,1
674,648,1
806,865,1
1047,854,1
1032,404,1
911,1017,1
889,1050,1
736,1007,1
481,565,1
599,929,1
136,237,1
338,506,1
1077,839,1
728,923,1
340,314,2
767,976,2
48,18,1
784,783,1
1216,934,1
1181,269,1
85,122,1
1128,1007,1
829,380,1
156,545,1
883,1105,1
715,270,1
750,1031,1
603,740,1
758,919,1
673,821,2
961,1055,1
967,1214,1
674,698,1
1079,769,1
1006,952,2
464,47,1
1042,1070,1
614,1007,1
1216,839,1
1046,100,1
438,122,1
36,62,1
630,769,1
1096,911,2
386,446,2
344,108,1
1069,245,1
360,10,1
772,989,1
1121,883,1
831,792,1
556,404,1
663,1179,1
544,41,1
12,428,1
118,473,1
638,1031,1
671,381,1
56,47,1
1043,497,1
83,521,1
61,91,1
460,339,1
1063,783,1
730,976,2
1079,215,1
465,521,1
443,269,2
327,585,1
715,899,1
596,843,1
633,673,1
227,497,1
593,138,1
638,834,1
1037,784,2
109,1080,1
1116,831,1
311,497,1
505,424,1
416,126,1
283,384,1
370,783,1
604,1080,1
754,693,1
283,138,1
567,839,2
585,357,1
207,5,2
83,10,2
565,126,1
225,253,1
889,700,1
203,126,1
827,607,2
482,567,1
1169,83,1
99,75,2
351,418,1
1110,381,1
800,1117,1
1210,1179,1
1151,607,1
56,96,1
786,648,1
514,565,1
1031,831,2
886,1080,1
1163,792,1
1100,1080,1
301,357,1
177,359,2
989,1171,2
755,730,1
1136,376,1
1120,921,1
523,333,2
178,517,1
205,215,1
763,889,2
170,283,2
205,42,1
445,386,1
265,20,1
565,418,1
301,449,2
365,446,1
154,233,1
629,1169,1
638,700,1
1183,624,1
909,1151,1
932,870,1
61,233,1
380,500,2
274,13,1
924,713,1
517,498,1
76,498,1
1157,769,1
763,1210,1
588,961,1
1037,1060,1
166,497,1
358,580,1
885,1030,1
1095,839,1
1063,791,1
585,384,2
303,380,2
695,1097,1
199,566,1
456,145,1
513,1,1
664,808,2
471,364,1
100,140,1
682,839,1
556,126,1
732,838,1
101,497,1
13,146,1
146,225,2
1169,990,1
1214,787,1
236,536,1
911,922,1
673,1082,1
418,404,1
1060,923,1
695,839,1
695,791,1
380,96,1
402,554,1
1173,769,1
565,283,2
732,607,1
438,146,1
584,177,1
449,443,1
553,309,1
599,1050,2
517,59,2
821,769,1
118,521,2
938,923,1
12,548,1
994,673,2
981,1108,1
695,827,1
1181,283,1
548,125,1
921,964,1
721,674,2
457,311,2
772,644,1
938,743,1
673,1110,2
840,996,2
1072,749,1
828,467,2
283,432,1
70,327,1
989,1214,2
482,233,1
1120,940,1
123,947,1
629,347,1
1000,1179,1
439,154,2
457,169,1
942,982,2
386,450,2
47,506,1
921,883,2
283,253,1
343,777,1
834,1060,1
802,1007,1
889,720,1
1129,1166,1
911,1011,1
1035,778,1
300,536,1
987,672,1
837,865,1
476,311,1
544,566,1
903,601,1
449,250,2
743,883,1
730,656,2
573,453,1
715,1108,1
20,305,1
785,1169,1
396,473,1
1129,981,1
1056,138,1
1018,996,1
24,266,1
171,126,1
57,442,1
760,1037,1
728,976,1
673,864,1
364,317,1
1101,590,2
1183,126,1
1136,1200,1
894,674,1
375,71,1
521,365,2
1008,767,1
1034,1194,1
745,759,1
831,985,1
248,777,1
328,1201,1
402,460,1
599,126,1
1111,1007,1
109,566,1
17,125,1
743,1143,1
875,639,1
548,253,1
501,446,1
20,441,1
192,565,1
438,521,1
891,740,1
603,1049,1
269,506,1
942,1179,1
1031,1007,2
1201,1007,1
1030,646,1
1036,1007,1
777,652,1
1214,945,2
601,720,1
508,308,1
11,497,1
828,738,2
982,730,1
1073,672,1
604,910,1
59,351,2
1050,921,1
638,693,1
1006,988,2
366,484,1
839,749,1
851,1152,1
1000,1210,2
471,86,1
1133,673,2
1108,891,1
357,187,1
469,170,1
451,197,1
412,451,1
235,47,1
1186,891,1
83,358,2
360,291,1
571,359,1
774,849,1
369,554,1
837,947,1
829,898,1
908,218,1
471,439,1
901,947,1
886,1007,1
358,407,1
217,303,1
553,384,1
908,376,1
1214,834,1
311,126,1
216,80,1
1000,891,1
1210,923,1
1079,1012,1
572,384,1
483,122,1
250,314,1
517,566,2
86,270,1
225,21,1
481,170,1
831,767,1
544,272,1
140,187,1
322,233,1
445,281,1
959,1214,1
1196,674,1
